Team_ID,Game_ID,GAME_DATE,MATCHUP,WL,W,L,W_PCT,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,comparable_name,season,note
1610612748,21000841,"FEB 22, 2011",MIA vs. SAC,W,42,15,0.737,240,51,90,0.567,7,18,0.389,8,11,0.727,8,35,43,20,9,4,9,19,117,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000825,"FEB 16, 2011",MIA @ TOR,W,41,15,0.732,240,36,73,0.493,2,11,0.182,29,37,0.784,10,39,49,22,5,6,17,14,103,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000818,"FEB 15, 2011",MIA @ IND,W,40,15,0.727,240,43,88,0.489,4,16,0.25,20,26,0.769,10,40,50,15,6,8,13,21,110,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000804,"FEB 13, 2011",MIA @ BOS,L,39,15,0.722,240,31,74,0.419,3,16,0.188,17,23,0.739,9,32,41,17,3,3,15,21,82,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000792,"FEB 11, 2011",MIA @ DET,W,39,14,0.736,240,38,75,0.507,6,14,0.429,24,29,0.828,11,33,44,29,9,3,16,17,106,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000769,"FEB 08, 2011",MIA vs. IND,W,38,14,0.731,240,44,83,0.53,8,24,0.333,21,28,0.75,10,26,36,20,10,3,11,14,117,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000754,"FEB 06, 2011",MIA vs. LAC,W,37,14,0.725,240,34,77,0.442,10,28,0.357,19,28,0.679,10,34,44,19,9,7,13,24,97,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000733,"FEB 04, 2011",MIA @ CHA,W,36,14,0.72,240,43,78,0.551,9,19,0.474,14,19,0.737,9,27,36,24,12,3,8,25,109,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000730,"FEB 03, 2011",MIA @ ORL,W,35,14,0.714,240,36,72,0.5,7,16,0.438,25,36,0.694,9,35,44,19,6,6,10,27,104,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000710,"JAN 31, 2011",MIA vs. CLE,W,34,14,0.708,240,43,88,0.489,8,18,0.444,23,28,0.821,16,34,50,19,7,6,13,20,117,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000701,"JAN 30, 2011",MIA @ OKC,W,33,14,0.702,240,39,75,0.52,8,18,0.444,22,32,0.688,12,29,41,21,10,9,20,24,108,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000686,"JAN 28, 2011",MIA vs. DET,W,32,14,0.696,240,33,73,0.452,5,24,0.208,17,22,0.773,9,33,42,18,3,5,9,16,88,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000678,"JAN 27, 2011",MIA @ NYK,L,31,14,0.689,240,30,72,0.417,5,19,0.263,23,33,0.697,11,38,49,13,7,5,17,22,88,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000643,"JAN 22, 2011",MIA vs. TOR,W,31,13,0.705,240,42,80,0.525,16,26,0.615,20,26,0.769,10,32,42,27,4,8,13,22,120,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000611,"JAN 18, 2011",MIA vs. ATL,L,30,13,0.698,265,28,77,0.364,7,30,0.233,26,29,0.897,11,35,46,12,6,5,16,18,89,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000591,"JAN 15, 2011",MIA @ CHI,L,30,12,0.714,240,34,77,0.442,13,28,0.464,15,20,0.75,6,24,30,18,2,9,12,20,96,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000575,"JAN 13, 2011",MIA @ DEN,L,30,11,0.732,240,41,89,0.461,10,23,0.435,10,18,0.556,12,29,41,23,3,5,16,15,102,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000572,"JAN 12, 2011",MIA @ LAC,L,30,10,0.75,240,37,88,0.42,8,27,0.296,23,30,0.767,13,33,46,22,3,5,7,21,105,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000549,"JAN 09, 2011",MIA @ POR,W,30,9,0.769,265,45,79,0.57,5,15,0.333,12,16,0.75,7,34,41,19,7,3,17,22,107,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000532,"JAN 07, 2011",MIA @ MIL,W,29,9,0.763,265,35,89,0.393,5,12,0.417,26,32,0.813,13,35,48,20,11,6,16,21,101,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000505,"JAN 04, 2011",MIA vs. MIL,W,28,9,0.757,240,33,74,0.446,4,12,0.333,31,37,0.838,12,35,47,14,8,7,13,22,101,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000499,"JAN 03, 2011",MIA @ CHA,W,27,9,0.75,240,37,76,0.487,5,15,0.333,17,19,0.895,10,36,46,15,5,5,11,15,96,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000486,"JAN 01, 2011",MIA vs. GSW,W,26,9,0.743,240,35,71,0.493,9,21,0.429,35,47,0.745,10,33,43,24,7,6,14,12,114,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000469,"DEC 29, 2010",MIA @ HOU,W,25,9,0.735,240,43,74,0.581,5,16,0.313,34,37,0.919,4,36,40,20,3,9,16,26,125,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000457,"DEC 28, 2010",MIA vs. NYK,W,24,9,0.727,240,38,79,0.481,3,13,0.231,27,34,0.794,13,37,50,15,2,5,10,20,106,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000435,"DEC 25, 2010",MIA @ LAL,W,23,9,0.719,240,35,79,0.443,9,25,0.36,17,20,0.85,9,35,44,25,9,4,9,17,96,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000432,"DEC 23, 2010",MIA @ PHX,W,22,9,0.71,240,37,82,0.451,5,18,0.278,16,17,0.941,11,33,44,12,9,4,16,22,95,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000410,"DEC 20, 2010",MIA vs. DAL,L,21,9,0.7,240,34,84,0.405,11,31,0.355,17,25,0.68,16,28,44,18,7,5,12,20,96,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000393,"DEC 18, 2010",MIA @ WAS,W,21,8,0.724,240,31,72,0.431,8,22,0.364,25,32,0.781,8,36,44,18,8,9,17,20,95,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000382,"DEC 17, 2010",MIA @ NYK,W,20,8,0.714,240,45,82,0.549,10,18,0.556,13,18,0.722,8,37,45,19,10,9,18,20,113,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000371,"DEC 15, 2010",MIA vs. CLE,W,19,8,0.704,240,32,70,0.457,10,23,0.435,27,41,0.659,9,36,45,17,4,8,13,20,101,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000355,"DEC 13, 2010",MIA vs. NOH,W,18,8,0.692,240,31,70,0.443,4,14,0.286,30,38,0.789,8,28,36,17,6,9,6,25,96,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000348,"DEC 11, 2010",MIA @ SAC,W,17,8,0.68,240,41,79,0.519,7,14,0.5,15,24,0.625,11,45,56,22,7,8,14,18,104,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000340,"DEC 10, 2010",MIA @ GSW,W,16,8,0.667,240,41,78,0.526,9,14,0.643,15,21,0.714,15,35,50,33,8,7,16,16,106,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000324,"DEC 08, 2010",MIA @ UTA,W,15,8,0.652,240,41,80,0.513,9,20,0.45,20,25,0.8,15,27,42,22,8,1,15,21,111,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000306,"DEC 06, 2010",MIA @ MIL,W,14,8,0.636,240,35,72,0.486,5,8,0.625,13,18,0.722,11,37,48,20,2,3,18,26,88,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000288,"DEC 04, 2010",MIA vs. ATL,W,13,8,0.619,240,34,72,0.472,3,8,0.375,18,23,0.783,6,37,43,15,7,9,9,16,89,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000273,"DEC 02, 2010",MIA @ CLE,W,12,8,0.6,240,47,83,0.566,10,24,0.417,14,21,0.667,9,34,43,30,7,5,9,28,118,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000265,"DEC 01, 2010",MIA vs. DET,W,11,8,0.579,240,39,76,0.513,6,12,0.5,13,21,0.619,10,35,45,23,10,4,10,18,97,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000250,"NOV 29, 2010",MIA vs. WAS,W,10,8,0.556,240,34,74,0.459,4,12,0.333,33,42,0.786,9,36,45,15,6,6,15,21,105,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000239,"NOV 27, 2010",MIA @ DAL,L,9,8,0.529,240,31,75,0.413,5,15,0.333,28,35,0.8,10,33,43,17,8,5,14,24,95,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000226,"NOV 26, 2010",MIA vs. PHI,W,9,7,0.563,240,35,78,0.449,6,16,0.375,23,29,0.793,12,27,39,19,7,3,9,16,99,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000213,"NOV 24, 2010",MIA @ ORL,L,8,7,0.533,240,34,82,0.415,4,18,0.222,23,29,0.793,13,25,38,19,6,2,10,27,95,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000196,"NOV 22, 2010",MIA vs. IND,L,8,6,0.571,240,24,62,0.387,4,20,0.2,25,38,0.658,6,33,39,16,4,10,22,19,77,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000185,"NOV 20, 2010",MIA @ MEM,L,8,5,0.615,240,38,79,0.481,10,22,0.455,9,12,0.75,6,26,32,20,6,1,6,22,95,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000175,"NOV 19, 2010",MIA vs. CHA,W,8,4,0.667,240,34,80,0.425,5,17,0.294,22,27,0.815,10,34,44,14,6,3,12,18,95,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000158,"NOV 17, 2010",MIA vs. PHX,W,7,4,0.636,240,47,86,0.547,7,19,0.368,22,25,0.88,9,33,42,29,9,3,11,27,123,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000133,"NOV 13, 2010",MIA vs. TOR,W,6,4,0.6,240,40,79,0.506,3,10,0.3,26,36,0.722,11,27,38,18,5,2,9,22,109,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000118,"NOV 11, 2010",MIA vs. BOS,L,5,4,0.556,240,36,72,0.5,3,16,0.188,32,41,0.78,11,26,37,18,4,4,14,22,107,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000103,"NOV 09, 2010",MIA vs. UTA,L,5,3,0.625,265,36,82,0.439,6,15,0.4,36,47,0.766,10,36,46,21,3,7,11,20,114,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000082,"NOV 06, 2010",MIA vs. NJN,W,5,2,0.714,240,36,74,0.486,6,15,0.4,23,29,0.793,6,38,44,19,7,7,12,16,101,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000075,"NOV 05, 2010",MIA @ NOH,L,4,2,0.667,240,33,78,0.423,5,21,0.238,22,24,0.917,8,28,36,19,6,5,13,17,93,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000050,"NOV 02, 2010",MIA vs. MIN,W,4,1,0.8,240,46,79,0.582,12,21,0.571,25,31,0.806,8,39,47,31,9,7,14,27,129,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000040,"OCT 31, 2010",MIA @ NJN,W,3,1,0.75,240,36,67,0.537,5,16,0.313,24,34,0.706,5,35,40,29,10,6,8,21,101,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000025,"OCT 29, 2010",MIA vs. ORL,W,2,1,0.667,240,33,81,0.407,9,18,0.5,21,27,0.778,14,37,51,17,6,5,12,27,96,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000006,"OCT 27, 2010",MIA @ PHI,W,1,1,0.5,240,33,69,0.478,8,16,0.5,23,31,0.742,5,32,37,15,8,6,16,18,97,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612748,21000001,"OCT 26, 2010",MIA @ BOS,L,0,1,0.0,240,27,74,0.365,8,20,0.4,18,25,0.72,11,28,39,15,10,6,17,21,80,Miami Heat 2010-11,2010-11,"LeBron + Wade + Bosh, primer año de integración"
1610612744,21601229,"APR 12, 2017",GSW vs. LAL,W,67,15,0.817,240,41,90,0.456,12,36,0.333,15,22,0.682,14,40,54,26,14,8,20,17,109,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21601211,"APR 10, 2017",GSW vs. UTA,L,66,15,0.815,240,39,80,0.488,9,25,0.36,12,17,0.706,8,34,42,25,5,6,13,17,99,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21601195,"APR 08, 2017",GSW vs. NOP,W,66,14,0.825,240,49,96,0.51,10,33,0.303,15,16,0.938,14,39,53,37,2,4,9,15,123,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21601171,"APR 05, 2017",GSW @ PHX,W,65,14,0.823,240,45,89,0.506,13,30,0.433,17,24,0.708,7,32,39,25,13,9,15,19,120,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21601162,"APR 04, 2017",GSW vs. MIN,W,64,14,0.821,240,44,84,0.524,14,32,0.438,19,24,0.792,8,32,40,33,9,7,13,19,121,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21601152,"APR 02, 2017",GSW vs. WAS,W,63,14,0.818,240,50,88,0.568,16,36,0.444,23,26,0.885,10,34,44,34,7,10,16,20,139,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21601136,"MAR 31, 2017",GSW vs. HOU,W,62,14,0.816,240,43,95,0.453,11,32,0.344,10,14,0.714,13,30,43,27,10,14,10,20,107,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21601118,"MAR 29, 2017",GSW @ SAS,W,61,14,0.813,240,43,85,0.506,13,26,0.5,11,11,1.0,10,25,35,31,7,7,15,22,110,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21601108,"MAR 28, 2017",GSW @ HOU,W,60,14,0.811,240,45,88,0.511,11,41,0.268,12,16,0.75,8,36,44,33,9,7,16,29,113,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21601094,"MAR 26, 2017",GSW vs. MEM,W,59,14,0.808,240,39,71,0.549,17,31,0.548,11,15,0.733,7,30,37,30,9,4,18,15,106,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21601081,"MAR 24, 2017",GSW vs. SAC,W,58,14,0.806,240,44,89,0.494,10,31,0.323,16,18,0.889,13,31,44,37,14,8,12,15,114,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21601055,"MAR 21, 2017",GSW @ DAL,W,57,14,0.803,240,43,78,0.551,13,30,0.433,13,16,0.813,4,42,46,34,10,2,16,20,112,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21601049,"MAR 20, 2017",GSW @ OKC,W,56,14,0.8,240,40,83,0.482,15,33,0.455,16,21,0.762,9,37,46,28,8,8,16,22,111,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21601035,"MAR 18, 2017",GSW vs. MIL,W,55,14,0.797,240,45,75,0.6,12,23,0.522,15,19,0.789,6,38,44,30,5,6,12,16,117,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21601019,"MAR 16, 2017",GSW vs. ORL,W,54,14,0.794,240,50,87,0.575,10,26,0.385,12,23,0.522,7,40,47,36,14,9,12,18,122,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21601003,"MAR 14, 2017",GSW vs. PHI,W,53,14,0.791,240,32,88,0.364,14,32,0.438,28,35,0.8,13,30,43,24,12,11,18,24,106,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600980,"MAR 11, 2017",GSW @ SAS,L,52,14,0.788,240,33,92,0.359,5,17,0.294,14,23,0.609,20,29,49,19,10,4,15,16,85,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600968,"MAR 10, 2017",GSW @ MIN,L,52,13,0.8,240,41,88,0.466,7,24,0.292,13,17,0.765,12,31,43,25,9,5,12,21,102,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600959,"MAR 08, 2017",GSW vs. BOS,L,52,12,0.813,240,37,84,0.44,6,30,0.2,6,9,0.667,12,34,46,23,8,12,17,20,86,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600937,"MAR 06, 2017",GSW @ ATL,W,52,11,0.825,240,41,87,0.471,20,44,0.455,17,22,0.773,13,30,43,33,10,4,14,22,119,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600928,"MAR 05, 2017",GSW @ NYK,W,51,11,0.823,240,40,88,0.455,13,35,0.371,19,23,0.826,11,24,35,21,11,3,8,18,112,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600906,"MAR 02, 2017",GSW @ CHI,L,50,11,0.82,240,34,88,0.386,6,30,0.2,13,14,0.929,6,35,41,23,10,6,15,18,87,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600889,"FEB 28, 2017",GSW @ WAS,L,50,10,0.833,240,39,84,0.464,8,29,0.276,22,27,0.815,13,28,41,28,10,6,19,23,108,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600883,"FEB 27, 2017",GSW @ PHI,W,50,9,0.847,240,40,89,0.449,6,29,0.207,33,39,0.846,16,29,45,31,14,4,13,18,119,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600873,"FEB 25, 2017",GSW vs. BKN,W,49,9,0.845,240,42,100,0.42,11,31,0.355,17,22,0.773,13,39,52,30,10,11,11,17,112,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600854,"FEB 23, 2017",GSW vs. LAC,W,48,9,0.842,240,43,81,0.531,13,25,0.52,24,26,0.923,10,43,53,31,11,11,21,27,123,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600847,"FEB 15, 2017",GSW vs. SAC,W,47,9,0.839,240,41,84,0.488,13,36,0.361,14,21,0.667,6,40,46,32,10,10,8,16,109,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600827,"FEB 13, 2017",GSW @ DEN,L,46,9,0.836,240,45,92,0.489,8,32,0.25,12,13,0.923,4,23,27,25,12,6,9,13,110,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600813,"FEB 11, 2017",GSW @ OKC,W,46,8,0.852,240,46,87,0.529,13,31,0.419,25,35,0.714,10,30,40,28,10,3,11,22,130,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600803,"FEB 10, 2017",GSW @ MEM,W,45,8,0.849,240,39,77,0.506,15,33,0.455,29,38,0.763,5,29,34,31,14,13,12,26,122,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600792,"FEB 08, 2017",GSW vs. CHI,W,44,8,0.846,240,48,85,0.565,15,28,0.536,12,13,0.923,5,40,45,37,9,5,12,17,123,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600764,"FEB 04, 2017",GSW @ SAC,L,43,8,0.843,265,36,87,0.414,15,44,0.341,19,24,0.792,7,33,40,22,10,10,17,17,106,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600745,"FEB 02, 2017",GSW @ LAC,W,43,7,0.86,240,52,99,0.525,14,34,0.412,15,18,0.833,15,31,46,38,10,2,11,26,133,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600741,"FEB 01, 2017",GSW vs. CHA,W,42,7,0.857,240,47,96,0.49,21,48,0.438,11,14,0.786,9,38,47,35,9,13,10,18,126,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600718,"JAN 29, 2017",GSW @ POR,W,41,7,0.854,240,36,79,0.456,8,26,0.308,33,39,0.846,8,31,39,28,13,6,18,18,113,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600707,"JAN 28, 2017",GSW vs. LAC,W,40,7,0.851,240,57,92,0.62,17,34,0.5,13,16,0.813,9,39,48,35,9,7,11,17,144,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600687,"JAN 25, 2017",GSW @ CHA,W,39,7,0.848,240,39,82,0.476,11,28,0.393,24,27,0.889,5,36,41,23,7,14,12,19,113,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600668,"JAN 23, 2017",GSW @ MIA,L,38,7,0.844,240,41,88,0.466,8,30,0.267,12,20,0.6,7,36,43,27,9,4,14,20,102,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600661,"JAN 22, 2017",GSW @ ORL,W,38,6,0.864,240,42,89,0.472,19,42,0.452,15,19,0.789,13,39,52,27,8,4,18,15,118,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600646,"JAN 20, 2017",GSW @ HOU,W,37,6,0.86,240,47,89,0.528,15,38,0.395,16,21,0.762,8,33,41,30,8,7,14,18,125,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600634,"JAN 18, 2017",GSW vs. OKC,W,36,6,0.857,240,46,85,0.541,10,21,0.476,19,27,0.704,11,35,46,35,11,8,18,16,121,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600619,"JAN 16, 2017",GSW vs. CLE,W,35,6,0.854,240,46,91,0.505,15,34,0.441,19,24,0.792,11,47,58,37,10,11,16,22,126,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600590,"JAN 12, 2017",GSW vs. DET,W,34,6,0.85,240,50,89,0.562,15,29,0.517,12,18,0.667,6,31,37,39,14,4,18,14,127,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600578,"JAN 10, 2017",GSW vs. MIA,W,33,6,0.846,240,39,86,0.453,11,27,0.407,18,22,0.818,5,43,48,28,6,7,11,16,107,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600566,"JAN 08, 2017",GSW @ SAC,W,32,6,0.842,240,45,89,0.506,10,29,0.345,17,20,0.85,13,33,46,33,11,6,17,22,117,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600550,"JAN 06, 2017",GSW vs. MEM,L,31,6,0.838,265,41,83,0.494,8,30,0.267,29,39,0.744,7,37,44,23,7,5,16,21,119,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600534,"JAN 04, 2017",GSW vs. POR,W,31,5,0.861,240,44,87,0.506,13,36,0.361,24,29,0.828,8,31,39,31,14,9,15,20,125,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600520,"JAN 02, 2017",GSW vs. DEN,W,30,5,0.857,240,50,95,0.526,11,25,0.44,16,21,0.762,12,31,43,33,7,2,13,14,127,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600501,"DEC 30, 2016",GSW vs. DAL,W,29,5,0.853,240,42,84,0.5,11,33,0.333,13,15,0.867,4,39,43,31,5,4,13,12,108,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600485,"DEC 28, 2016",GSW vs. TOR,W,28,5,0.848,240,46,81,0.568,14,23,0.609,15,18,0.833,9,42,51,33,4,9,20,16,121,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600457,"DEC 25, 2016",GSW @ CLE,L,27,5,0.844,240,37,77,0.481,9,30,0.3,25,29,0.862,5,37,42,25,8,4,19,24,108,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600446,"DEC 23, 2016",GSW @ DET,W,27,4,0.871,240,43,77,0.558,11,27,0.407,22,24,0.917,4,37,41,35,9,2,22,21,119,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600437,"DEC 22, 2016",GSW @ BKN,W,26,4,0.867,240,47,104,0.452,12,37,0.324,11,14,0.786,11,40,51,29,19,7,12,19,117,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600427,"DEC 20, 2016",GSW vs. UTA,W,25,4,0.862,240,40,90,0.444,9,23,0.391,15,17,0.882,9,41,50,24,13,3,10,18,104,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600405,"DEC 17, 2016",GSW vs. POR,W,24,4,0.857,240,51,87,0.586,14,28,0.5,19,26,0.731,9,47,56,36,7,5,15,16,135,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
1610612744,21600388,"DEC 15, 2016",GSW vs. NYK,W,23,4,0.852,240,45,96,0.469,9,32,0.281,4,8,0.5,15,42,57,41,7,10,17,17,103,Golden State Warriors 2016-17,2016-17,Incorporación de Durant a un core ya campeón
