season,group_name,min_together,net_rating,usage_clash,playmaking_spacing_synergy,post_creator_synergy,onball_offball_shooter_synergy,drive_interior_synergy
2022-23,M. Bridges - C. Johnson,634.0,5.9,0.0,37.940695241309484,0.5401822477219034,57.23088761390483,67.82276071549106
2022-23,D. Finney-Smith - M. Bridges,625.0,-3.1,0.0,29.712783194490807,0.41366332099544617,36.28850597555684,53.65953512937983
2022-23,M. Conley - M. Beasley,601.0,-0.9,0.0,103.69700070960684,0.0,56.89131141562322,57.79355812697721
2022-23,S. Dinwiddie - C. Johnson,598.0,6.1,0.0,67.19581651376146,0.4327926605504587,48.82788990825688,83.77946422018347
2022-23,M. Beasley - J. Vanderbilt,518.0,-9.0,0.0,43.55264051397262,0.0,11.862422868528327,42.59385794593935
2022-23,D. Finney-Smith - C. Johnson,480.0,3.1,0.0,27.88109507217521,0.0,21.420447984071675,43.763922349427574
2022-23,R. Westbrook - P. Beverley,460.0,-0.1,0.0,62.79571580417206,2.278015046562956,21.529422911345808,118.47489918305789
2022-23,P. Beverley - T. Bryant,459.0,-2.9,0.0,12.429376691892244,2.3040856297573997,5.105674284954971,60.730285811917184
2022-23,M. Bridges - C. Johnson,372.0,15.2,0.0,37.940695241309484,0.5401822477219034,57.23088761390483,67.82276071549106
2022-23,R. Westbrook - T. Bryant,371.0,-3.9,0.0,23.310548216518313,6.204225559699324,17.017920934850924,160.13719057370415
2022-23,T. Ross - M. Bamba,364.0,7.7,0.0,29.98196844477836,1.204451540195342,30.811138241923363,36.76493238166792
2022-23,J. Richardson - J. Poeltl,361.0,-7.5,0.0,25.729522868958707,5.191235108943893,9.950496882908462,75.59000061724585
2022-23,M. Beasley - J. Vanderbilt,358.0,-8.4,0.0,43.55264051397262,0.0,11.862422868528327,42.59385794593935
2022-23,M. Beasley - N. Alexander-Walker,340.0,-4.8,0.0,63.587783454004196,0.0,50.94517601226238,57.637373446934724
2022-23,R. Westbrook - E. Gordon,314.0,0.7,0.0,77.05026465912997,2.1568393642056063,29.22957636356154,102.55715364393178
2022-23,D. Šarić - M. Bridges,309.0,-10.1,0.0,34.78697484023385,3.1333945794660196,39.23526638299156,81.0064442432683
2022-23,R. Westbrook - K. Nunn,306.0,0.3,10.681370313255549,94.07457293324306,1.9940039211893685,43.781995938140156,121.26392417861632
2023-24,D. Schroder - P. Siakam,1054.0,0.6,0.0,48.22969259909671,8.231276185010778,28.987946949871876,126.42465890249505
2023-24,R. Barrett - I. Quickley,769.0,-2.7,8.42546244603843,59.08004922665366,1.2933607058378536,37.063433860592085,126.92909114331371
2023-24,P. Siakam - O. Anunoby,724.0,1.4,0.0,33.700063396402584,3.1260421281031747,24.75967458281719,91.62609385320152
2023-24,D. Schroder - O. Anunoby,684.0,2.4,0.0,51.970213453861014,0.7473673960784388,29.43586126964349,79.69356197290018
2023-24,S. Dinwiddie - R. O'Neale,536.0,-2.3,0.0,71.1408644169048,0.0674966611240692,25.18395969757965,67.59066332335159
2023-24,V. Micic - G. Williams,532.0,-11.2,0.0,59.41086519114689,4.60891060649612,25.561655648174764,73.14705375107789
2023-24,T. Rozier - P. Washington,497.0,-7.8,0.0,56.93791349948354,1.1739068252244618,51.28147893105914,93.61563683555369
2023-24,P. Washington - D. Gafford,483.0,7.5,0.0,15.278019228105775,1.3056843888173777,0.763016351385765,60.14061427280043
2023-24,K. Olynyk - O. Agbaji,477.0,-5.1,0.0,38.625877425926454,1.0867762729210968,7.719611477842507,45.14922732507051
2023-24,G. Williams - T. Mann,473.0,-6.3,0.0,47.692178603536114,3.4583672246243418,24.769553491159726,89.04525022475276
2023-24,K. Olynyk - O. Agbaji,451.0,-10.7,0.0,38.625877425926454,1.0867762729210968,7.719611477842507,45.14922732507051
2023-24,G. Hayward - T. Rozier,428.0,-6.6,0.0,48.762012756909996,1.7451452870304747,34.310474840538625,94.50574060949683
2023-24,B. Hield - B. Brown,416.0,10.0,0.0,47.53672922252011,0.2136193029490617,26.258766756032173,63.39281501340483
2023-24,D. Bertans - G. Williams,416.0,-11.7,0.0,42.03184686755549,1.0742675638400134,19.96873824549672,17.756108162327077
2023-24,G. Hayward - P. Washington,407.0,-15.0,0.0,36.53169146645113,1.5494941494930647,24.303998524489675,88.10884926468594
2023-24,P. Beverley - M. Morris Sr.,388.0,0.7,0.0,34.41916017371792,4.597317261106476,25.84472977257877,64.09462623957245
2023-24,K. Olynyk - I. Quickley,366.0,-11.4,0.0,74.81253689195401,3.07147265663597,25.446269419738428,108.50520002921283
2023-24,K. Olynyk - B. Brown,347.0,-17.8,0.0,34.23884457870439,2.1704459790857284,10.42951835599986,84.79316940681932
2023-24,V. Micić - T. Mann,341.0,-10.9,0.0,65.23143725575336,0.0,18.851932262266608,108.09044103963774
2023-24,R. Barrett - Q. Grimes,335.0,1.5,0.0,43.214904854162796,0.49942726717800373,18.993370312375593,59.41120730380318
2023-24,N. Batum - B. Hield,321.0,0.5,0.0,45.63294117647059,0.1427450980392157,18.547843137254905,30.992941176470588
2023-24,C. Payne - B. Hield,315.0,2.7,0.0,82.56993865030675,0.09432515337423313,46.203220858895705,55.060122699386504
2023-24,K. Lowry - N. Batum,314.0,-0.7,0.0,39.498503306648104,0.12680821441002438,13.441670727462583,32.051903933170905
2023-24,B. Bogdanovic - P. Achiuwa,305.0,-11.4,0.0,22.573221701540493,0.6808628355453048,16.441136671177265,83.53825233140245
2023-24,D. Roddy - J. Gilyard,302.0,-19.3,0.0,51.34491312720164,1.080596825984181,16.79263242715563,36.360111302349466
2024-25,A. Davis - M. Christie,801.0,2.3,0.0,26.78028696813901,4.904489822930152,27.260944124350104,85.48693008615662
2024-25,D. Finney-Smith - L. Dončić,667.0,14.3,0.0,65.871921004683,1.268688558774894,73.80545345888865,81.94519814867934
2024-25,D. Fox - K. Huerter,569.0,-2.1,0.0,73.26495260374433,0.16119749994618138,60.88787789633818,81.63792274517964
2024-25,A. Davis - D. Russell,506.0,2.9,11.932623400174363,52.38029959578348,14.33848299912816,45.09960846476975,125.0115621780138
2024-25,C. LeVert - G. Niang,481.0,8.3,0.0,57.16222790328797,0.5143973664272644,34.31485017789022,76.94858241655996
2024-25,D. Schröder - A. Wiggins,428.0,-12.5,0.5017410248593782,66.58469442230768,4.996275348750841,43.8507725517807,85.21510595990623
2024-25,Q. Grimes - J. Butler,400.0,-9.3,1.6260196721311433,80.87897630916285,0.2713397399660825,41.616732617297906,115.46924302379364
2024-25,C. LeVert - G. Niang,383.0,-0.7,0.0,57.16222790328797,0.5143973664272644,34.31485017789022,76.94858241655996
2024-25,J. Valančiūnas - Z. LaVine,382.0,-1.8,4.796651713195857,32.46524149905772,11.467598491102292,25.746470007928487,113.88463406916631
2024-25,D. Schröder - D. Finney-Smith,378.0,8.1,0.0,54.238466229389175,0.0,34.062607028737304,56.67003482637089
2024-25,B. Bogdanović - D. Hunter,361.0,-8.1,0.0,45.99144582011665,0.9382175381152156,50.99969303182237,63.29045328967564
2024-25,C. LeVert - T. Mann,354.0,4.3,0.0,39.86010996373536,0.6173495974731736,24.839850687539215,65.04912209803149
2024-25,J. Valančiūnas - K. Kuzma,350.0,-18.2,2.9065753888202,25.01809071386738,7.9733194507711325,14.042477386607668,112.64334287759486
2024-25,G. Niang - T. Mann,346.0,-3.8,0.0,36.50100226791768,0.6265153832497485,30.540464535551965,46.0688643491843
2024-25,K. Kuzma - K. Porter Jr.,338.0,-5.2,6.297547321577945,48.34650516947168,2.1500987051226286,41.08540502559642,141.41144979422492
2024-25,T. Mann - K. Porter Jr.,331.0,0.8,0.0,39.05227654055169,0.8664540253909717,29.184224842380136,85.51672402636447
2024-25,A. Wiggins - D. Mitchell,329.0,0.5,0.0,55.41957514916703,4.6619753844274925,19.7711352763748,70.73803972109421
2025-26,J. Harden - I. Zubac,980.0,-0.5,0.0,22.102769272285787,21.847815031864176,5.660424980426818,139.4177220500337
2025-26,N. Vučević - K. Huerter,600.0,-0.6,0.0,54.05810200129116,7.290708154094945,22.91220781213047,71.73859852092376
2025-26,N. Vučević - A. Dosunmu,584.0,-7.9,0.0,48.17622814913071,8.39869250082903,18.253446397271304,102.43820171490833
2025-26,N. Vučević - C. White,573.0,-1.7,2.1067210265346543,69.53859801980198,10.151287128712871,48.80145742574257,163.3376316831683
2025-26,K. Middleton - C. McCollum,549.0,-3.8,0.0,57.41158811555012,6.436904893876996,58.41847381986005,83.92531637912
2025-26,K. Huerter - A. Dosunmu,506.0,-4.9,0.0,58.164273292539406,0.0,21.913962086976937,78.96445615476568
2025-26,J. Jackson Jr. - V. Williams Jr.,486.0,-4.2,0.0,60.52121898719838,14.623496091537328,40.603421320947085,115.18912427778406
2025-26,J. Jackson Jr. - J. Landale,456.0,-7.7,0.0,26.713960652236416,8.956306731835545,19.64792376884216,56.69508358319299
2025-26,J. Harden - K. Ellis,441.0,4.1,0.0,65.07779628498736,0.5175658563614973,44.789574136350254,62.024157732454526
2025-26,L. Kennard - V. Krejčí,430.0,-0.5,0.0,45.17926521569673,0.0,30.708066502463055,38.34321949461235
2025-26,D. Hunter - D. Garland,402.0,-5.6,7.751072680851063,83.51617021276596,0.4940425531914893,64.350273556231,100.5196048632219
2025-26,D. Schröder - K. Ellis,346.0,-2.2,0.0,52.70368173294041,0.0,28.489035171648357,56.04651919323357
2025-26,C. McCollum - C. Kispert,332.0,-4.6,0.0,61.702695536897934,0.09756959787892178,65.95916924436588,69.10950066283694
2025-26,C. McCollum - M. Bagley III,321.0,-5.7,0.0,27.93645448648442,1.897367159419,16.297616178593255,109.19708020602951
2025-26,C. White - A. Dosunmu,308.0,-2.2,0.0,74.5118009569378,0.0,37.52433301435406,111.09469090909089
