held_out_season,comparable_name,x,y_actual,pred_bayes_loso,pred_fixed_current,beta_mu_fold,alpha_mu_fold
2014-15,SAC 2014-15,-8.623183746434066,-3.7,-1.4834067494844954,-1.8108685867511538,0.17088083357174236,-0.009869922851542003
2014-15,SAS 2014-15,24.50707624849636,6.2,4.177919694897764,5.146486012184235,0.17088083357174236,-0.009869922851542003
2014-15,TOR 2014-15,27.73496787489609,3.1,4.729504506696197,5.824343253728179,0.17088083357174236,-0.009869922851542003
2014-15,UTA 2014-15,-37.70316560814351,0.2,-6.452618290264553,-7.9176647777101365,0.17088083357174236,-0.009869922851542003
2014-15,WAS 2014-15,-0.3538007643718401,0.7,-0.07032769238572165,-0.07429816051808642,0.17088083357174236,-0.009869922851542003
2015-16,ATL 2015-16,20.592406036856943,3.6,3.529315991017407,4.324405267739958,0.171953918091126,-0.011628909943500389
2015-16,BOS 2015-16,27.349640339194224,3.2,4.691248904764059,5.743424471230787,0.171953918091126,-0.011628909943500389
2015-16,BKN 2015-16,-24.64868461964538,-7.4,-4.250066806083999,-5.17622377012553,0.171953918091126,-0.011628909943500389
2015-16,CHA 2015-16,5.576615602366758,2.7,0.9472919925715684,1.171089276497019,0.171953918091126,-0.011628909943500389
2015-16,CHI 2015-16,9.218353030720223,-1.5,1.5735030120360483,1.9358541364512467,0.171953918091126,-0.011628909943500389
2015-16,CLE 2015-16,21.77141355855244,6.0,3.732050953831856,4.571996847296012,0.171953918091126,-0.011628909943500389
2015-16,DAL 2015-16,15.013028296421568,-0.3,2.569920128039131,3.1527359422485293,0.171953918091126,-0.011628909943500389
2015-16,DEN 2015-16,-23.026236694770603,-3.1,-3.9710805285029647,-4.835509705901827,0.171953918091126,-0.011628909943500389
2015-16,DET 2015-16,6.768136467944657,0.6,1.1521786738950182,1.421308658268378,0.171953918091126,-0.011628909943500389
2015-16,GSW 2015-16,40.807750255203246,10.8,7.005423634922845,8.569627553592682,0.171953918091126,-0.011628909943500389
2015-16,HOU 2015-16,14.204876863102427,0.2,2.4309553226689453,2.9830241412515095,0.171953918091126,-0.011628909943500389
2015-16,IND 2015-16,-0.0558785066145333,1.7,-0.02123743809295029,-0.011734486389051993,0.171953918091126,-0.011628909943500389
2015-16,LAC 2015-16,33.83179712908648,4.3,5.805881162467029,7.104677397108161,0.171953918091126,-0.011628909943500389
2015-16,LAL 2015-16,-48.51387145269858,-9.6,-8.353779188004248,-10.1879130050667,0.171953918091126,-0.011628909943500389
2015-16,MEM 2015-16,4.859614021420356,-2.2,0.8240007614503029,1.0205189444982747,0.171953918091126,-0.011628909943500389
2015-16,MIA 2015-16,-23.157097822223747,1.6,-3.993582612094355,-4.862990542666987,0.171953918091126,-0.011628909943500389
2015-16,MIL 2015-16,7.175128095094891,-4.2,1.2221624788137835,1.5067768999699271,0.171953918091126,-0.011628909943500389
2015-16,MIN 2015-16,-47.28701621176595,-3.5,-8.14281662239525,-9.93027340447085,0.171953918091126,-0.011628909943500389
2015-16,NOP 2015-16,0.8686371302569569,-3.8,0.13773664800361513,0.18241379735396093,0.171953918091126,-0.011628909943500389
2015-16,NYK 2015-16,-35.47894508356499,-2.7,-6.112372526802392,-7.450578467548647,0.171953918091126,-0.011628909943500389
2015-16,OKC 2015-16,0.3707003658557113,7.3,0.05211447040320304,0.07784707682969937,0.171953918091126,-0.011628909943500389
2015-16,ORL 2015-16,0.1925486862722891,-1.6,0.021480591084318733,0.04043522411718071,0.171953918091126,-0.011628909943500389
2015-16,PHI 2015-16,-28.72610375102063,-10.2,-4.951195001423689,-6.032481787714333,0.171953918091126,-0.011628909943500389
2015-16,PHX 2015-16,-21.09273566692123,-6.7,-3.638607451131046,-4.429474490053458,0.171953918091126,-0.011628909943500389
2015-16,POR 2015-16,-2.2698691062045957,0.8,-0.40194179630938287,-0.4766725123029651,0.171953918091126,-0.011628909943500389
2015-16,SAC 2015-16,-11.711427242272208,-2.5,-2.0254547106913576,-2.4593997208771636,0.171953918091126,-0.011628909943500389
2015-16,SAS 2015-16,31.650173154756917,10.6,5.430742372279526,6.646536362498952,0.171953918091126,-0.011628909943500389
2015-16,TOR 2015-16,19.06081527304198,4.5,3.265952958267244,4.002771207338816,0.171953918091126,-0.011628909943500389
2015-16,UTA 2015-16,-5.355716505364825,1.8,-0.9325653472262951,-1.1247004661266131,0.171953918091126,-0.011628909943500389
2015-16,WAS 2015-16,12.011948356919303,-0.5,2.053872673937037,2.5225091549530534,0.171953918091126,-0.011628909943500389
2016-17,ATL 2016-17,-5.751295998638838,-0.9,-1.009897640391381,-1.207772159714156,0.17446017212468506,-0.006525550528836776
2016-17,BOS 2016-17,21.55894980134994,2.6,3.754652542642119,4.527379458283487,0.17446017212468506,-0.006525550528836776
2016-17,BKN 2016-17,-36.62421896684072,-6.7,-6.395993095416024,-7.691085983036551,0.17446017212468506,-0.006525550528836776
2016-17,CHA 2016-17,17.293898437887606,0.2,3.0105709476518574,3.631718671956397,0.17446017212468506,-0.006525550528836776
2016-17,CHI 2016-17,-7.793679765245884,0.4,-1.3662122638583087,-1.6366727507016354,0.17446017212468506,-0.006525550528836776
2016-17,CLE 2016-17,33.47988606925412,3.2,5.834381135828083,7.030776074543366,0.17446017212468506,-0.006525550528836776
2016-17,DAL 2016-17,-19.08244700449933,-2.9,-3.3356525394939704,-4.007313870944859,0.17446017212468506,-0.006525550528836776
2016-17,DEN 2016-17,4.98855606166282,0.5,0.8637787986424998,1.0475967729491922,0.17446017212468506,-0.006525550528836776
2016-17,DET 2016-17,18.605744239564075,-1.1,3.2394357920133796,3.9072062903084555,0.17446017212468506,-0.006525550528836776
2016-17,GSW 2016-17,50.8768785359452,11.6,8.869463436018858,10.684144492548493,0.17446017212468506,-0.006525550528836776
2016-17,HOU 2016-17,4.766058459221398,5.8,0.8249618286232396,1.0008722764364935,0.17446017212468506,-0.006525550528836776
2016-17,IND 2016-17,8.388795335505137,-0.2,1.4569851276221444,1.7616470204560786,0.17446017212468506,-0.006525550528836776
