PLAYER_ID,SEASON_ID,LEAGUE_ID,TEAM_ID,TEAM_ABBREVIATION,PLAYER_AGE,GP,GS,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,player_name
201988,2024-25,0,1610612746,LAC,36.0,1,0,4,1,2,0.5,1,1,1.0,0,0,0.0,0,0,0,0,0,0,1,1,3,Patty Mills
202337,2017-18,0,1610612748,MIA,29.0,2,0,3,0,1,0.0,0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,Luke Babbitt
200746,2008-09,0,1610612757,POR,23.0,6,6,237,51,104,0.49,1,4,0.25,14,20,0.7,9,36,45,8,3,10,10,16,117,LaMarcus Aldridge
200746,2009-10,0,1610612757,POR,24.0,6,6,229,40,93,0.43,1,2,0.5,33,44,0.75,10,26,36,13,7,11,11,16,114,LaMarcus Aldridge
200746,2010-11,0,1610612757,POR,25.0,6,6,258,53,115,0.461,0,0,0.0,19,24,0.792,16,29,45,8,8,10,9,19,125,LaMarcus Aldridge
200746,2013-14,0,1610612757,POR,28.0,11,11,441,113,250,0.452,2,3,0.667,60,75,0.8,30,87,117,16,7,18,19,40,288,LaMarcus Aldridge
200746,2014-15,0,1610612757,POR,29.0,5,5,208,37,112,0.33,3,11,0.273,32,36,0.889,21,35,56,9,2,12,8,16,109,LaMarcus Aldridge
200746,2015-16,0,1610612759,SAS,30.0,10,10,337,88,169,0.521,2,2,1.0,41,46,0.891,22,61,83,10,4,14,11,18,219,LaMarcus Aldridge
200746,2016-17,0,1610612759,SAS,31.0,16,16,537,110,240,0.458,2,14,0.143,42,55,0.764,43,76,119,24,10,16,28,41,264,LaMarcus Aldridge
200746,2017-18,0,1610612759,SAS,32.0,5,5,176,37,80,0.463,3,5,0.6,41,42,0.976,13,33,46,12,3,2,9,9,118,LaMarcus Aldridge
200746,2018-19,0,1610612759,SAS,33.0,7,7,244,55,121,0.455,3,11,0.273,27,33,0.818,19,48,67,19,5,7,7,21,140,LaMarcus Aldridge
202419,2010-11,0,1610612757,POR,25.0,4,0,19,1,1,1.0,0,0,0.0,2,2,1.0,0,5,5,0,0,2,0,3,4,Chris Johnson
948,1998-99,0,1610612752,NYK,25.0,20,3,509,81,143,0.566,0,1,0.0,45,73,0.616,51,102,153,6,24,38,15,76,207,Marcus Camby
948,1999-00,0,1610612752,NYK,26.0,16,0,386,29,86,0.337,0,1,0.0,19,31,0.613,35,77,112,6,8,23,12,51,77,Marcus Camby
948,2000-01,0,1610612752,NYK,27.0,4,4,141,10,26,0.385,0,0,0.0,5,13,0.385,4,28,32,7,2,9,2,18,25,Marcus Camby
948,2003-04,0,1610612743,DEN,30.0,5,5,194,27,55,0.491,1,2,0.5,8,14,0.571,14,43,57,12,4,7,6,21,63,Marcus Camby
