PLAYER_ID,MIN,CATCH_SHOOT_FGM,CATCH_SHOOT_FGA,CATCH_SHOOT_FG_PCT,CATCH_SHOOT_PTS,CATCH_SHOOT_FG3M,CATCH_SHOOT_FG3A,CATCH_SHOOT_FG3_PCT,CATCH_SHOOT_EFG_PCT,MIN_PullUpShot_dup,PULL_UP_FGM,PULL_UP_FGA,PULL_UP_FG_PCT,PULL_UP_PTS,PULL_UP_FG3M,PULL_UP_FG3A,PULL_UP_FG3_PCT,PULL_UP_EFG_PCT,season,MIN_Drives_dup,DRIVES,DRIVE_FGM,DRIVE_FGA,DRIVE_FG_PCT,DRIVE_FTM,DRIVE_FTA,DRIVE_FT_PCT,DRIVE_PTS,DRIVE_PTS_PCT,DRIVE_PASSES,DRIVE_PASSES_PCT,DRIVE_AST,DRIVE_AST_PCT,DRIVE_TOV,DRIVE_TOV_PCT,DRIVE_PF,DRIVE_PF_PCT,MIN_PostTouch_dup,TOUCHES,POST_TOUCHES,POST_TOUCH_FGM,POST_TOUCH_FGA,POST_TOUCH_FG_PCT,POST_TOUCH_FTM,POST_TOUCH_FTA,POST_TOUCH_FT_PCT,POST_TOUCH_PTS,POST_TOUCH_PTS_PCT,POST_TOUCH_PASSES,POST_TOUCH_PASSES_PCT,POST_TOUCH_AST,POST_TOUCH_AST_PCT,POST_TOUCH_TOV,POST_TOUCH_TOV_PCT,POST_TOUCH_FOULS,POST_TOUCH_FOULS_PCT
1628385,348.0,7,21,0.333,20,6.0,17.0,0.353,0.476,348.0,7,16,0.438,16,2.0,5.0,0.4,0.5,2020-21,348.0,13.0,3.0,7.0,0.429,2.0,4.0,0.5,9.0,0.692,3.0,0.231,1.0,0.077,0.0,0.0,2.0,0.154,348.0,575.0,22.0,4.0,14.0,0.286,0.0,0.0,0.0,8.0,0.364,2.0,0.091,0.0,0.0,3.0,0.136,0.0,0.0
1628386,1864.0,19,47,0.404,44,6.0,17.0,0.353,0.468,1864.0,0,3,0.0,0,0.0,0.0,,0.0,2020-21,1864.0,28.0,8.0,23.0,0.348,0.0,2.0,0.0,16.0,0.571,2.0,0.071,0.0,0.0,2.0,0.071,1.0,0.036,1864.0,3061.0,90.0,19.0,38.0,0.5,10.0,14.0,0.714,48.0,0.533,35.0,0.389,3.0,0.033,6.0,0.067,7.0,0.078
1628388,35.0,0,0,,0,,,,,35.0,0,1,0.0,0,,,,0.0,2020-21,35.0,4.0,1.0,2.0,0.5,2.0,2.0,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,1.0,0.25,35.0,35.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628389,2143.0,47,101,0.465,96,2.0,2.0,1.0,0.475,2143.0,72,176,0.409,144,0.0,6.0,0.0,0.409,2020-21,2143.0,224.0,59.0,117.0,0.504,41.0,50.0,0.82,168.0,0.75,51.0,0.228,8.0,0.036,25.0,0.112,25.0,0.112,2143.0,4124.0,363.0,51.0,106.0,0.481,24.0,30.0,0.8,132.0,0.364,196.0,0.54,54.0,0.149,23.0,0.063,15.0,0.041
1628390,49.0,0,5,0.0,0,0.0,5.0,0.0,0.0,49.0,0,1,0.0,0,0.0,0.0,,0.0,2020-21,49.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.667,1.0,0.333,1.0,0.333,0.0,0.0,49.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628391,433.0,30,83,0.361,85,25.0,72.0,0.347,0.512,433.0,9,24,0.375,22,4.0,10.0,0.4,0.458,2020-21,433.0,34.0,8.0,16.0,0.5,6.0,8.0,0.75,23.0,0.676,12.0,0.353,6.0,0.176,1.0,0.029,4.0,0.118,433.0,715.0,7.0,1.0,4.0,0.25,0.0,0.0,0.0,2.0,0.286,2.0,0.286,1.0,0.143,1.0,0.143,0.0,0.0
1628392,559.0,6,17,0.353,13,1.0,5.0,0.2,0.382,559.0,1,4,0.25,3,1.0,1.0,1.0,0.375,2020-21,559.0,27.0,9.0,14.0,0.643,3.0,6.0,0.5,23.0,0.852,7.0,0.259,2.0,0.074,2.0,0.074,3.0,0.111,559.0,1005.0,19.0,0.0,5.0,0.0,2.0,2.0,1.0,2.0,0.105,11.0,0.579,2.0,0.105,1.0,0.053,1.0,0.053
1628394,6.0,0,1,0.0,0,0.0,1.0,0.0,0.0,6.0,0,0,,0,0.0,0.0,,,2020-21,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,20.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.667,0.0,0.0
1628395,82.0,0,2,0.0,0,0.0,2.0,0.0,0.0,82.0,1,2,0.5,2,0.0,0.0,,0.5,2020-21,82.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.8,1.0,0.2,0.0,0.0,0.0,0.0,82.0,163.0,5.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0
1628396,684.0,5,17,0.294,10,0.0,3.0,0.0,0.294,684.0,0,1,0.0,0,0.0,0.0,,0.0,2020-21,684.0,10.0,3.0,7.0,0.429,1.0,2.0,0.5,7.0,0.7,0.0,0.0,0.0,0.0,2.0,0.2,1.0,0.1,684.0,1046.0,26.0,9.0,14.0,0.643,6.0,6.0,1.0,24.0,0.923,5.0,0.192,1.0,0.038,1.0,0.038,3.0,0.115
1628398,1954.0,128,336,0.381,375,119.0,317.0,0.375,0.558,1954.0,45,155,0.29,107,17.0,59.0,0.288,0.345,2020-21,1954.0,272.0,57.0,129.0,0.442,15.0,22.0,0.682,133.0,0.489,97.0,0.357,23.0,0.085,28.0,0.103,11.0,0.04,1954.0,2833.0,16.0,7.0,8.0,0.875,1.0,2.0,0.5,15.0,0.938,7.0,0.438,1.0,0.063,0.0,0.0,1.0,0.063
1628400,950.0,55,147,0.374,163,53.0,141.0,0.376,0.554,950.0,3,25,0.12,8,2.0,13.0,0.154,0.16,2020-21,950.0,61.0,9.0,21.0,0.429,7.0,10.0,0.7,25.0,0.41,27.0,0.443,9.0,0.148,5.0,0.082,5.0,0.082,950.0,1186.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1628401,1064.0,70,189,0.37,208,68.0,184.0,0.37,0.55,1064.0,33,111,0.297,81,15.0,57.0,0.263,0.365,2020-21,1064.0,355.0,72.0,151.0,0.477,37.0,45.0,0.822,188.0,0.53,154.0,0.434,42.0,0.118,18.0,0.051,23.0,0.065,1064.0,1663.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,0.667,0.0,0.0,0.0,0.0
1628402,738.0,57,129,0.442,169,55.0,124.0,0.444,0.655,738.0,18,60,0.3,41,5.0,25.0,0.2,0.342,2020-21,738.0,145.0,36.0,79.0,0.456,12.0,16.0,0.75,88.0,0.607,39.0,0.269,12.0,0.083,14.0,0.097,8.0,0.055,738.0,904.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628404,1350.0,60,184,0.326,178,58.0,179.0,0.324,0.484,1350.0,13,32,0.406,30,4.0,11.0,0.364,0.469,2020-21,1350.0,133.0,28.0,45.0,0.622,19.0,29.0,0.655,78.0,0.586,66.0,0.496,16.0,0.12,5.0,0.038,14.0,0.105,1350.0,1897.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628407,1853.0,31,111,0.279,92,30.0,107.0,0.28,0.414,1853.0,99,279,0.355,226,28.0,92.0,0.304,0.405,2020-21,1853.0,467.0,117.0,284.0,0.412,74.0,89.0,0.831,319.0,0.683,114.0,0.244,15.0,0.032,16.0,0.034,44.0,0.094,1853.0,2131.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1628408,1088.0,38,119,0.319,113,37.0,114.0,0.325,0.475,1088.0,28,84,0.333,66,10.0,33.0,0.303,0.393,2020-21,1088.0,191.0,33.0,84.0,0.393,14.0,22.0,0.636,84.0,0.44,75.0,0.393,15.0,0.079,15.0,0.079,11.0,0.058,1088.0,1559.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.667,0.0,0.0,1.0,0.333,0.0,0.0
1628410,861.0,30,78,0.385,90,30.0,77.0,0.39,0.577,861.0,8,24,0.333,21,5.0,11.0,0.455,0.438,2020-21,861.0,175.0,43.0,87.0,0.494,24.0,28.0,0.857,115.0,0.657,57.0,0.326,11.0,0.063,10.0,0.057,14.0,0.08,861.0,1013.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0
1628411,539.0,5,39,0.128,15,5.0,38.0,0.132,0.192,539.0,2,8,0.25,4,0.0,3.0,0.0,0.25,2020-21,539.0,55.0,7.0,24.0,0.292,8.0,8.0,1.0,24.0,0.436,18.0,0.327,2.0,0.036,8.0,0.145,4.0,0.073,539.0,588.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628412,79.0,2,3,0.667,6,2.0,3.0,0.667,1.0,79.0,0,3,0.0,0,0.0,2.0,0.0,0.0,2020-21,79.0,28.0,5.0,15.0,0.333,3.0,4.0,0.75,13.0,0.464,10.0,0.357,4.0,0.143,1.0,0.036,2.0,0.071,79.0,150.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628414,217.0,7,23,0.304,20,6.0,22.0,0.273,0.435,217.0,0,3,0.0,0,0.0,0.0,,0.0,2020-21,217.0,20.0,1.0,9.0,0.111,2.0,2.0,1.0,4.0,0.2,9.0,0.45,2.0,0.1,1.0,0.05,1.0,0.05,217.0,187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628415,1997.0,108,276,0.391,316,100.0,259.0,0.386,0.572,1997.0,165,434,0.38,358,28.0,112.0,0.25,0.412,2020-21,1997.0,520.0,138.0,332.0,0.416,57.0,69.0,0.826,338.0,0.65,114.0,0.219,21.0,0.04,32.0,0.062,34.0,0.065,1997.0,2786.0,8.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,0.25,6.0,0.75,1.0,0.125,0.0,0.0,0.0,0.0
1628418,271.0,10,30,0.333,29,9.0,21.0,0.429,0.483,271.0,2,5,0.4,4,0.0,0.0,,0.4,2020-21,271.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,271.0,461.0,8.0,4.0,4.0,1.0,0.0,0.0,0.0,8.0,1.0,3.0,0.375,0.0,0.0,1.0,0.125,0.0,0.0
1628419,87.0,6,16,0.375,16,4.0,13.0,0.308,0.5,87.0,0,1,0.0,0,0.0,0.0,,0.0,2020-21,87.0,4.0,2.0,3.0,0.667,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,87.0,164.0,5.0,1.0,3.0,0.333,0.0,0.0,0.0,2.0,0.4,1.0,0.2,0.0,0.0,1.0,0.2,0.0,0.0
1628420,1196.0,42,103,0.408,122,38.0,97.0,0.392,0.592,1196.0,55,126,0.437,123,13.0,34.0,0.382,0.488,2020-21,1196.0,247.0,65.0,120.0,0.542,11.0,14.0,0.786,143.0,0.579,102.0,0.413,24.0,0.097,11.0,0.045,7.0,0.028,1196.0,2113.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628422,907.0,42,121,0.347,121,37.0,110.0,0.336,0.5,907.0,31,98,0.316,71,9.0,46.0,0.196,0.362,2020-21,907.0,167.0,30.0,56.0,0.536,12.0,18.0,0.667,74.0,0.443,84.0,0.503,15.0,0.09,13.0,0.078,9.0,0.054,907.0,1518.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628425,1229.0,73,177,0.412,218,72.0,174.0,0.414,0.616,1229.0,18,45,0.4,51,15.0,32.0,0.469,0.567,2020-21,1229.0,161.0,29.0,64.0,0.453,6.0,6.0,1.0,65.0,0.404,75.0,0.466,17.0,0.106,12.0,0.075,3.0,0.019,1229.0,1510.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1628427,281.0,9,30,0.3,27,9.0,29.0,0.31,0.45,281.0,1,5,0.2,2,0.0,3.0,0.0,0.2,2020-21,281.0,18.0,6.0,10.0,0.6,2.0,3.0,0.667,15.0,0.833,5.0,0.278,0.0,0.0,2.0,0.111,2.0,0.111,281.0,345.0,6.0,1.0,2.0,0.5,2.0,2.0,1.0,4.0,0.667,3.0,0.5,0.0,0.0,0.0,0.0,1.0,0.167
1628436,347.0,17,62,0.274,49,15.0,59.0,0.254,0.395,347.0,0,0,,0,0.0,0.0,,,2020-21,347.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.333,0.0,0.0,2.0,0.333,0.0,0.0,347.0,564.0,8.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,0.25,4.0,0.5,1.0,0.125,1.0,0.125,0.0,0.0
1628449,1453.0,86,232,0.371,257,85.0,225.0,0.378,0.554,1453.0,14,28,0.5,32,4.0,9.0,0.444,0.571,2020-21,1453.0,59.0,18.0,32.0,0.563,15.0,16.0,0.938,52.0,0.881,12.0,0.203,2.0,0.034,5.0,0.085,8.0,0.136,1453.0,2329.0,14.0,1.0,1.0,1.0,5.0,6.0,0.833,7.0,0.5,8.0,0.571,0.0,0.0,1.0,0.071,3.0,0.214
1628455,236.0,5,10,0.5,15,5.0,10.0,0.5,0.75,236.0,15,45,0.333,36,6.0,19.0,0.316,0.4,2020-21,236.0,112.0,16.0,43.0,0.372,13.0,16.0,0.813,45.0,0.402,48.0,0.429,19.0,0.17,9.0,0.08,8.0,0.071,236.0,545.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628464,1601.0,90,223,0.404,226,46.0,136.0,0.338,0.507,1601.0,11,24,0.458,25,3.0,13.0,0.231,0.521,2020-21,1601.0,35.0,7.0,16.0,0.438,4.0,8.0,0.5,19.0,0.543,8.0,0.229,2.0,0.057,5.0,0.143,4.0,0.114,1601.0,2357.0,27.0,7.0,12.0,0.583,5.0,6.0,0.833,19.0,0.704,8.0,0.296,3.0,0.111,3.0,0.111,3.0,0.111
1628467,1341.0,89,213,0.418,263,85.0,202.0,0.421,0.617,1341.0,7,26,0.269,15,1.0,9.0,0.111,0.288,2020-21,1341.0,34.0,4.0,14.0,0.286,2.0,2.0,1.0,10.0,0.294,12.0,0.353,5.0,0.147,7.0,0.206,1.0,0.029,1341.0,1546.0,8.0,2.0,3.0,0.667,2.0,2.0,1.0,7.0,0.875,4.0,0.5,0.0,0.0,0.0,0.0,1.0,0.125
1628470,803.0,34,96,0.354,100,32.0,93.0,0.344,0.521,803.0,14,31,0.452,34,6.0,11.0,0.545,0.548,2020-21,803.0,65.0,15.0,32.0,0.469,5.0,6.0,0.833,35.0,0.538,21.0,0.323,5.0,0.077,7.0,0.108,3.0,0.046,803.0,1013.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0
1628539,766.0,75,197,0.381,225,75.0,197.0,0.381,0.571,766.0,9,18,0.5,27,9.0,16.0,0.563,0.75,2020-21,766.0,47.0,14.0,24.0,0.583,3.0,6.0,0.5,31.0,0.66,15.0,0.319,0.0,0.0,3.0,0.064,3.0,0.064,766.0,704.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628578,29.0,0,0,,0,,,,,29.0,0,0,,0,,,,,2020-21,29.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,46.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0
1628778,297.0,25,54,0.463,75,25.0,54.0,0.463,0.694,297.0,5,12,0.417,15,5.0,10.0,0.5,0.625,2020-21,297.0,34.0,7.0,13.0,0.538,2.0,2.0,1.0,16.0,0.471,17.0,0.5,2.0,0.059,2.0,0.059,1.0,0.029,297.0,362.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628960,1259.0,81,205,0.395,243,81.0,203.0,0.399,0.593,1259.0,42,112,0.375,108,24.0,67.0,0.358,0.482,2020-21,1260.0,248.0,45.0,92.0,0.489,30.0,34.0,0.882,123.0,0.496,105.0,0.423,21.0,0.085,27.0,0.109,17.0,0.069,1260.0,1680.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628961,56.0,0,1,0.0,0,,,,0.0,56.0,0,0,,0,,,,,2020-21,56.0,12.0,0.0,3.0,0.0,2.0,6.0,0.333,2.0,0.167,1.0,0.083,1.0,0.083,5.0,0.417,3.0,0.25,56.0,63.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0
1628962,57.0,0,0,,0,,,,,57.0,0,0,,0,,,,,2020-21,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,61.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628963,1112.0,36,107,0.336,104,32.0,96.0,0.333,0.486,1112.0,9,22,0.409,23,5.0,9.0,0.556,0.523,2020-21,1112.0,110.0,28.0,69.0,0.406,13.0,24.0,0.542,69.0,0.627,16.0,0.145,4.0,0.036,11.0,0.1,12.0,0.109,1112.0,1638.0,110.0,29.0,61.0,0.475,11.0,14.0,0.786,69.0,0.627,27.0,0.245,2.0,0.018,12.0,0.109,7.0,0.064
1628964,725.0,41,122,0.336,120,38.0,115.0,0.33,0.492,725.0,9,22,0.409,18,0.0,2.0,0.0,0.409,2020-21,725.0,18.0,8.0,16.0,0.5,2.0,2.0,1.0,18.0,1.0,1.0,0.056,1.0,0.056,0.0,0.0,1.0,0.056,725.0,1102.0,40.0,10.0,26.0,0.385,2.0,4.0,0.5,22.0,0.55,9.0,0.225,3.0,0.075,2.0,0.05,2.0,0.05
1628966,245.0,4,16,0.25,12,4.0,15.0,0.267,0.375,245.0,2,8,0.25,5,1.0,2.0,0.5,0.313,2020-21,245.0,40.0,10.0,28.0,0.357,4.0,6.0,0.667,24.0,0.6,6.0,0.15,1.0,0.025,1.0,0.025,3.0,0.075,245.0,278.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628968,15.0,0,2,0.0,0,0.0,1.0,0.0,0.0,15.0,0,1,0.0,0,0.0,0.0,,0.0,2020-21,15.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628969,2348.0,126,308,0.409,372,120.0,296.0,0.405,0.604,2348.0,48,93,0.516,105,9.0,14.0,0.643,0.565,2020-21,2348.0,253.0,53.0,109.0,0.486,20.0,21.0,0.952,130.0,0.514,114.0,0.451,22.0,0.087,14.0,0.055,10.0,0.04,2348.0,2581.0,7.0,3.0,5.0,0.6,0.0,0.0,0.0,6.0,0.857,2.0,0.286,0.0,0.0,0.0,0.0,0.0,0.0
1628970,1932.0,80,213,0.376,238,78.0,201.0,0.388,0.559,1932.0,40,104,0.385,115,35.0,81.0,0.432,0.553,2020-21,1932.0,323.0,68.0,141.0,0.482,40.0,46.0,0.87,184.0,0.57,121.0,0.375,28.0,0.087,28.0,0.087,23.0,0.071,1932.0,2747.0,74.0,11.0,17.0,0.647,0.0,0.0,0.0,23.0,0.311,47.0,0.635,8.0,0.108,7.0,0.095,0.0,0.0
1628971,1451.0,20,67,0.299,57,17.0,59.0,0.288,0.425,1451.0,9,24,0.375,18,0.0,0.0,,0.375,2020-21,1451.0,120.0,20.0,48.0,0.417,8.0,12.0,0.667,49.0,0.408,47.0,0.392,8.0,0.067,16.0,0.133,6.0,0.05,1451.0,1988.0,5.0,1.0,2.0,0.5,0.0,0.0,0.0,2.0,0.4,3.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0
1628972,523.0,19,67,0.284,57,19.0,61.0,0.311,0.425,523.0,13,32,0.406,28,2.0,8.0,0.25,0.438,2020-21,523.0,41.0,7.0,18.0,0.389,2.0,2.0,1.0,16.0,0.39,16.0,0.39,3.0,0.073,5.0,0.122,1.0,0.024,523.0,667.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,3.0,1.5,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1628973,1697.0,63,142,0.444,187,61.0,140.0,0.436,0.658,1697.0,98,212,0.462,215,19.0,57.0,0.333,0.507,2020-21,1697.0,603.0,174.0,294.0,0.592,31.0,44.0,0.705,389.0,0.645,243.0,0.403,65.0,0.108,31.0,0.051,22.0,0.036,1697.0,3506.0,7.0,1.0,2.0,0.5,3.0,4.0,0.75,5.0,0.714,3.0,0.429,0.0,0.0,0.0,0.0,2.0,0.286
1628975,717.0,50,125,0.4,148,48.0,123.0,0.39,0.592,717.0,29,66,0.439,65,7.0,24.0,0.292,0.492,2020-21,717.0,89.0,17.0,29.0,0.586,3.0,4.0,0.75,37.0,0.416,52.0,0.584,9.0,0.101,5.0,0.056,2.0,0.022,717.0,974.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628976,1375.0,53,136,0.39,121,15.0,51.0,0.294,0.445,1375.0,4,20,0.2,8,0.0,0.0,,0.2,2020-21,1375.0,57.0,14.0,32.0,0.438,9.0,14.0,0.643,38.0,0.667,13.0,0.228,0.0,0.0,4.0,0.07,7.0,0.123,1375.0,2629.0,143.0,30.0,68.0,0.441,19.0,24.0,0.792,81.0,0.566,43.0,0.301,5.0,0.035,10.0,0.07,12.0,0.084
1628977,1226.0,21,64,0.328,63,21.0,63.0,0.333,0.492,1226.0,34,104,0.327,75,7.0,16.0,0.438,0.361,2020-21,1226.0,353.0,81.0,183.0,0.443,54.0,86.0,0.628,225.0,0.637,93.0,0.263,17.0,0.048,26.0,0.074,42.0,0.119,1226.0,2078.0,10.0,3.0,7.0,0.429,0.0,0.0,0.0,6.0,0.6,2.0,0.2,0.0,0.0,1.0,0.1,0.0,0.0
1628978,1815.0,94,246,0.382,281,93.0,244.0,0.381,0.571,1815.0,54,149,0.362,145,37.0,99.0,0.374,0.487,2020-21,1815.0,280.0,34.0,88.0,0.386,15.0,20.0,0.75,83.0,0.296,157.0,0.561,45.0,0.161,16.0,0.057,10.0,0.036,1815.0,2935.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628981,226.0,0,4,0.0,0,0.0,2.0,0.0,0.0,226.0,1,3,0.333,2,0.0,0.0,,0.333,2020-21,226.0,12.0,1.0,6.0,0.167,2.0,2.0,1.0,4.0,0.333,1.0,0.083,0.0,0.0,2.0,0.167,1.0,0.083,226.0,351.0,13.0,0.0,5.0,0.0,1.0,2.0,0.5,1.0,0.077,2.0,0.154,1.0,0.077,4.0,0.308,1.0,0.077
1628983,1180.0,16,37,0.432,48,16.0,37.0,0.432,0.649,1180.0,95,228,0.417,244,54.0,132.0,0.409,0.535,2020-21,1180.0,881.0,181.0,327.0,0.554,83.0,104.0,0.798,459.0,0.521,426.0,0.484,83.0,0.094,49.0,0.056,52.0,0.059,1180.0,2687.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0
1628984,1659.0,126,297,0.424,376,124.0,293.0,0.423,0.633,1659.0,96,294,0.327,245,53.0,180.0,0.294,0.417,2020-21,1659.0,306.0,26.0,87.0,0.299,48.0,56.0,0.857,101.0,0.33,162.0,0.529,44.0,0.144,20.0,0.065,28.0,0.092,1659.0,3882.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628988,1176.0,53,137,0.387,159,53.0,135.0,0.393,0.58,1176.0,40,107,0.374,94,14.0,46.0,0.304,0.439,2020-21,1176.0,383.0,60.0,167.0,0.359,26.0,32.0,0.813,146.0,0.381,160.0,0.418,39.0,0.102,29.0,0.076,16.0,0.042,1176.0,1620.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1628989,2126.0,110,291,0.378,328,108.0,286.0,0.378,0.564,2126.0,98,226,0.434,228,32.0,98.0,0.327,0.504,2020-21,2126.0,361.0,93.0,193.0,0.482,18.0,22.0,0.818,207.0,0.573,130.0,0.36,33.0,0.091,24.0,0.066,11.0,0.03,2126.0,3039.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
1628990,346.0,9,22,0.409,25,7.0,19.0,0.368,0.568,346.0,3,14,0.214,7,1.0,2.0,0.5,0.25,2020-21,346.0,59.0,11.0,32.0,0.344,9.0,12.0,0.75,31.0,0.525,16.0,0.271,4.0,0.068,5.0,0.085,6.0,0.102,346.0,437.0,2.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
1628991,258.0,17,56,0.304,51,17.0,55.0,0.309,0.455,258.0,0,10,0.0,0,0.0,5.0,0.0,0.0,2020-21,258.0,32.0,9.0,18.0,0.5,8.0,12.0,0.667,28.0,0.875,4.0,0.125,2.0,0.063,4.0,0.125,6.0,0.188,258.0,414.0,18.0,5.0,10.0,0.5,2.0,2.0,1.0,12.0,0.667,4.0,0.222,3.0,0.167,1.0,0.056,1.0,0.056
1628993,189.0,3,10,0.3,7,1.0,6.0,0.167,0.35,189.0,3,6,0.5,6,0.0,0.0,,0.5,2020-21,189.0,29.0,9.0,18.0,0.5,2.0,2.0,1.0,20.0,0.69,6.0,0.207,0.0,0.0,2.0,0.069,1.0,0.034,189.0,288.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
