GAME_ID,season,home_win,net_rating_diff,rest_days_diff,is_b2b_home,is_b2b_away,three_pt_rate_diff,pace_diff
22101025,2021-22,1,9.384838970863242,0.0,0,0,0.10188995723368449,1.0627272727272725
22101042,2021-22,0,0.8310809979315117,-1.0,0,0,0.04394867039593486,1.2371014492753716
22101070,2021-22,0,7.139546790668412,2.0,0,0,0.12228175452026802,-2.771146881287706
22101145,2021-22,0,-3.133747839979871,-1.0,0,0,0.10484854746052491,-1.084526315789489
22101165,2021-22,1,-0.5747804327633084,1.0,0,0,-0.011788664159335327,1.1812987012987008
22101202,2021-22,1,8.352741503035256,2.0,0,0,0.07022965160565142,-3.1321518987341648
22200026,2022-23,0,32.66088888720648,1.0,0,0,0.1894852135815991,14.200000000000003
22200042,2022-23,1,8.121284985770886,1.0,0,1,0.012566844919786102,11.599999999999994
22200068,2022-23,1,-4.186141200555751,1.0,0,1,0.054864655763165016,11.372
22200156,2022-23,1,-1.8937868498200157,1.0,0,0,0.0070349425577755365,2.2339999999999947
22200182,2022-23,1,-12.393221930756535,2.0,0,0,0.07556750802334528,3.930909090909097
22200205,2022-23,1,2.0002749724269373,-2.0,1,0,0.06399602589491898,0.4892307692307867
22200233,2022-23,1,0.4074371366472267,0.0,0,0,0.07761500251062797,1.1679999999999922
22200271,2022-23,1,-2.399870771208961,0.0,0,0,0.0843757468838372,5.63111111111111
22200284,2022-23,1,-3.2189626227696015,0.0,0,0,0.04400130356417309,1.3402105263157864
22200336,2022-23,1,1.1422574757103094,1.0,0,0,0.15026743326540626,3.258874458874459
22200342,2022-23,1,6.898425964016074,0.0,1,1,0.07959328030127233,2.3056126482213415
22200359,2022-23,0,2.4705218027863047,1.0,0,1,0.047915189802476554,-0.7653623188405874
22200392,2022-23,1,-7.847550515955324,0.0,0,0,0.010755280982772675,3.512307692307701
22200496,2022-23,1,-5.8526289871680595,2.0,0,0,0.1166321007848039,0.7055718475073292
22200513,2022-23,1,5.761933502377979,1.0,0,1,0.12826541436665562,0.25176470588235134
22200521,2022-23,1,-1.406285616313737,-1.0,1,0,0.03249346741274195,1.8767619047619064
22200536,2022-23,1,-0.7787144288521598,-2.0,0,0,0.08112585495809543,5.479607843137259
22200558,2022-23,1,0.520618285643464,0.0,0,0,0.1417847434363677,0.8204804804804695
22200573,2022-23,0,6.6995619240923325,0.0,0,0,0.10218207891766623,2.4637894736842156
22200594,2022-23,0,3.5070352556600017,1.0,0,0,0.11230624319011095,3.8984615384615324
22200615,2022-23,0,-2.3531271182891986,1.0,0,0,0.10591543927466823,4.435999999999993
22200704,2022-23,0,-3.438069697581081,0.0,0,0,0.11303148184391026,5.516830917874401
22200726,2022-23,1,-4.783388549324884,1.0,0,0,0.13033409938765844,0.3199999999999932
22200740,2022-23,1,-0.8758946183827394,0.0,0,0,0.12151347508655702,4.717074829931988
22200800,2022-23,1,-0.7710317583788533,0.0,0,0,-0.008166148799476136,6.64140783744557
22200814,2022-23,1,-1.5690527534046712,0.0,0,0,0.11719394606333106,0.751654571843261
22200853,2022-23,0,1.5766925186525176,1.0,0,0,0.13657685100710754,-0.0699090909090927
22200866,2022-23,1,0.23965238477399878,0.0,0,0,0.1139352153644973,4.036194805194796
22200901,2022-23,1,8.023655403075397,-4.0,1,0,0.10014048815179333,2.041052016364702
22200916,2022-23,1,0.24675940896667065,0.0,0,0,0.09701265594455816,1.2526881720430083
22200931,2022-23,1,0.45182464411859125,0.0,0,0,0.06747588368227742,4.772502732240454
22200945,2022-23,1,0.4608254165324572,0.0,0,0,0.08681079261902641,4.196552419354845
22200953,2022-23,1,-0.08408160990199953,-1.0,1,0,0.13372976662439628,2.381587301587288
22201012,2022-23,1,-3.5659790296276834,0.0,0,0,0.03378560405946235,1.4873722297602825
22201025,2022-23,1,-1.6658520205874057,0.0,0,0,0.11376119266973478,3.9253380158033337
22201103,2022-23,1,-4.807360005330216,0.0,0,0,0.08580271548235358,5.120015015015014
22201121,2022-23,0,0.7320618967942062,-2.0,0,0,0.09838805810411605,0.6404468468468565
22201135,2022-23,1,-1.4257562310603649,1.0,0,1,0.13088587829615245,2.43979649122808
22201158,2022-23,1,10.552048447594652,1.0,0,0,0.1333527473088773,-0.3440533151059384
22201187,2022-23,1,-0.015133345365601514,0.0,0,0,0.11262449775721095,0.1382278481012662
22300126,2023-24,1,6.791716598877086,-1.0,0,0,-0.020486399967581226,-10.02333333333334
22300176,2023-24,0,8.178781067055985,0.0,0,0,0.023655195260742112,0.21944444444443434
22300186,2023-24,0,-6.555382483525182,-1.0,1,0,0.07503019360877283,-0.8670000000000044
22300025,2023-24,0,-6.948337139897092,0.0,0,0,0.07946022001743147,-0.4460606060606267
22300201,2023-24,0,-2.3864903714660084,0.0,0,0,0.06439905704538956,-2.0493939393939513
22300207,2023-24,0,-5.136537511987995,0.0,0,0,0.06332184711934968,-1.9423076923076934
22300224,2023-24,1,-3.6551724070901255,1.0,0,1,0.041915756730517506,2.491428571428557
22300051,2023-24,1,12.801759547951455,0.0,0,0,0.04175678825542478,-2.964333333333343
22300273,2023-24,1,-3.399292988648398,1.0,0,1,0.07588335132060714,1.5129411764705765
22301214,2023-24,1,7.057745739682774,0.0,0,0,0.07860033589683396,0.13505263157895797
22300339,2023-24,1,-1.8737046219278632,0.0,0,0,0.03710776037168262,2.1416666666666657
22300362,2023-24,1,-8.732383391935251,0.0,0,0,-0.03058955436680255,1.5463384615384541
22300386,2023-24,1,9.606936568367164,2.0,0,1,0.06398946830529484,-2.666666666666657
22300399,2023-24,1,6.973806834805927,-1.0,1,0,0.06634455270223005,0.5362962962962854
22300426,2023-24,0,-0.30818215978665875,0.0,0,0,0.05831433561726446,3.429333333333318
22300444,2023-24,0,0.004700399118076848,0.0,0,0,-0.018350553880111975,-0.24612903225806804
22300463,2023-24,1,-1.4924861966189313,1.0,0,0,0.09748596263925041,0.33500000000000796
22300478,2023-24,0,-4.734363985023369,-1.0,0,0,0.08885807742223162,2.744103896103894
22300490,2023-24,1,11.365911157596678,-1.0,1,0,0.10329691205761249,-1.1152941176470534
22300504,2023-24,0,2.0279159488758127,0.0,0,0,0.07646877291736659,0.6788571428571402
22300525,2023-24,0,-3.826401217425163,0.0,0,0,0.0903324034403552,1.3598198198198332
22300626,2023-24,1,1.688803691093148,3.0,0,0,0.03308250017900677,-2.4480000000000075
22300632,2023-24,0,-0.6925138103751249,-2.0,1,0,-0.00637512106067184,-1.4742160278745757
22300650,2023-24,0,0.54383890330088,0.0,0,0,0.08844506068841357,-0.993995859213257
22300673,2023-24,1,-6.92933100370509,2.0,0,1,0.0849642667058273,0.8918656330749286
22300757,2023-24,1,-1.7188103304583793,0.0,0,0,0.0655237277176896,1.9335321821036189
22300789,2023-24,0,-3.769814198686501,0.0,0,0,0.04890222489311774,3.356711915535442
22300802,2023-24,1,1.7694039206854655,0.0,0,0,0.0809694583337946,-0.344258760107806
22300811,2023-24,1,12.198759149659647,0.0,1,1,0.0559439050164563,2.981319865319861
22300824,2023-24,0,-1.6478587726759217,0.0,0,0,0.08137856711706448,4.115406698564584
22300899,2023-24,1,-2.9870075604306607,1.0,0,0,0.0047552996255667,0.32627956989246343
22300907,2023-24,0,3.3460691373417486,0.0,1,1,0.06729683588908747,3.5504706504494976
22300921,2023-24,0,9.448751842463817,0.0,0,0,0.03641760580958231,-0.7468407578085134
22300988,2023-24,0,-2.6279889762986235,0.0,0,0,0.020903991625631446,4.627498869289909
22301001,2023-24,1,8.020453715889497,0.0,0,0,-0.011789042932615512,1.8708371187540536
22301016,2023-24,0,-0.16260441350859378,0.0,0,0,0.0435656418266363,-1.4238823529411633
22300589,2023-24,1,-0.05323214626358874,0.0,0,0,-0.014550185231505586,0.6821621621621574
22301142,2023-24,1,7.208810154311009,0.0,0,0,0.016721798837091573,-0.5599999999999881
22301182,2023-24,0,-2.016595557381905,0.0,1,1,0.05335136751951747,2.663499999999999
22301198,2023-24,1,7.4189944080498575,0.0,0,0,0.017556276078715738,-0.6424691358024717
22400101,2024-25,0,34.81702173731263,1.0,0,1,0.13508536488550998,1.2000000000000028
22400116,2024-25,1,24.549364364423486,0.0,0,0,0.13112724411054488,1.3599999999999994
22400126,2024-25,1,27.44454615740108,0.0,1,1,0.14257780978951218,1.0600000000000023
22400007,2024-25,1,7.991735599817095,0.0,0,0,0.04407266187549258,2.412000000000006
22400019,2024-25,1,3.397539562672332,1.0,0,0,0.06340811903200794,-4.265454545454531
22400258,2024-25,1,12.400578830152657,0.0,0,0,0.05490265680545048,-1.92020512820514
22400284,2024-25,0,11.764558819314807,1.0,0,1,-0.03560382691558117,4.335735294117654
22400299,2024-25,0,-3.5034772926580002,0.0,0,0,0.024913874880516995,0.4399999999999977
22400332,2024-25,1,-1.3263292293819964,0.0,0,0,0.07260139767170332,-1.130545454545441
22400338,2024-25,0,2.171877245532535,-1.0,1,0,-0.033384882934518245,2.540952380952362
22400355,2024-25,1,0.5838085614481927,0.0,0,0,-0.031942977854547694,2.212727272727264
22401228,2024-25,0,-2.0307430009833345,-1.0,0,0,0.04770999324465269,0.33800000000000807
22400403,2024-25,0,3.461022585363766,1.0,0,1,0.058868205393895534,0.13026819923371136
22400408,2024-25,0,4.545788593730746,0.0,0,0,0.05874000350266406,1.7241379310344769
22400431,2024-25,1,3.0472526233898543,0.0,1,1,-0.001999072415509784,2.6853333333333183
22400446,2024-25,0,-9.884159110781674,-1.0,0,0,0.000943849926246354,0.47483870967742803
22400467,2024-25,1,4.173758197224901,2.0,0,1,0.030107751410849315,2.631209677419349
22400485,2024-25,1,-6.102688146743695,1.0,0,1,0.03476603432999276,-5.950233766233751
22400492,2024-25,0,0.9009345593756093,-1.0,1,0,0.05562642050561828,0.010756302521016892
22400508,2024-25,0,0.46917424545523234,1.0,0,1,0.009465220570151589,1.5152941176470591
22400589,2024-25,1,14.018136271187345,1.0,0,0,0.03606471230459035,-3.2404358974359013
22400604,2024-25,0,-8.508752621020596,0.0,0,0,-0.08784816360324477,0.9533797909407582
22400628,2024-25,1,2.1487096770984953,-2.0,1,0,-0.008004698361626372,-3.962663847780135
22400644,2024-25,0,1.507076225603387,0.0,0,0,0.06309077793923729,1.9847619047619105
22400661,2024-25,1,7.054545253690385,2.0,0,1,0.010734387914838106,-1.0213131313131356
22400673,2024-25,1,-11.860882098779275,-2.0,1,0,0.04363846153633216,-0.37221256038647255
22400685,2024-25,0,1.1556188885409893,0.0,0,0,0.028845969853066977,1.9908418131359866
22400708,2024-25,1,1.292840273020629,1.0,0,0,0.03526248315146324,2.2515999999999963
22400812,2024-25,1,-1.565127855563384,0.0,0,0,0.06291338555645248,0.21170426065162928
22400834,2024-25,1,8.128970783855467,1.0,0,1,0.023390842336342477,0.7147869674185472
22400919,2024-25,1,0.5739904851363462,-1.0,0,0,0.060982386050619286,-1.2571428571428527
22400938,2024-25,1,5.735082050848742,1.0,0,1,0.05395015456099439,-0.5085192307692239
22400957,2024-25,1,0.8103438049599365,0.0,0,0,0.07150832818748809,-0.651855769230778
22400974,2024-25,1,-1.64757791693811,-1.0,0,0,0.08097138485152955,0.6650536130536153
22400990,2024-25,0,-1.5168545888280658,0.0,0,0,0.11011048959740916,-1.346935908691833
22401012,2024-25,1,0.38090171029095066,-1.0,1,0,0.03779885049675841,-0.18706760316067061
22401005,2024-25,1,7.631435833148881,-1.0,0,0,0.09720118004756689,-0.9698550724637727
22401125,2024-25,1,-0.9598539891371245,-1.0,1,0,0.11139113537309808,-1.471749829118238
22401143,2024-25,0,-2.1265499354143405,0.0,0,0,0.08611299399179917,-0.9564235764235889
22401163,2024-25,0,5.89354759409418,0.0,1,1,0.02649963459965965,-0.35999999999999943
22401198,2024-25,0,-1.3356516968208716,0.0,0,0,0.08191019845874836,1.1753086419752918
22500121,2025-26,1,-1.2609742508355808,1.0,0,0,0.04144064045718959,-4.133333333333326
22500127,2025-26,1,-1.9780047406331076,-1.0,1,0,0.06834587460380104,7.186666666666682
22500169,2025-26,1,4.61044387032317,1.0,0,0,0.00890953939890271,-1.1885714285714357
22500196,2025-26,1,8.113202294913743,1.0,0,1,0.07650545261369651,-4.132444444444445
22500056,2025-26,0,1.9210773334835665,0.0,0,0,0.064182811732519,-4.408156862745102
22500291,2025-26,1,6.551554140592715,2.0,0,1,0.05306344457219925,-3.3702777777777726
22500066,2025-26,0,-10.19970365081713,0.0,0,0,0.1723757517457099,1.2863157894736759
22500298,2025-26,1,11.631921585623447,0.0,0,0,0.128870396797369,0.11926315789474984
22500323,2025-26,0,-14.091920363305208,1.0,0,0,0.08784814737877955,-1.1314285714285859
22501215,2025-26,0,-2.6235685217906464,1.0,0,0,0.07023671070051907,-0.5533333333333417
22500392,2025-26,1,0.8298329633029147,0.0,0,0,0.06186652319212088,0.3167724867724928
22500407,2025-26,1,-1.6764700573167883,0.0,0,0,0.12392692888727991,-1.1219704433497526
22500011,2025-26,1,5.598364720196748,1.0,0,0,0.12701821761694132,-2.8571612903225656
22500484,2025-26,0,-11.843880391022513,0.0,0,0,0.08298537581580856,-0.4941176470588289
22500492,2025-26,1,7.8571384455994195,-1.0,1,0,0.06290132141116667,-3.3088484848484825
22500526,2025-26,1,3.650021571028521,-1.0,0,0,0.059008084814801964,1.8299399399399334
22500539,2025-26,1,12.896034868665529,-1.0,0,0,0.1551508548595425,-0.724751066856328
22500556,2025-26,0,2.548242347399057,0.0,0,0,0.06880260578595604,-2.866615384615386
22500570,2025-26,1,4.30230855788718,0.0,0,0,0.03655356824112255,-2.459000000000003
22500584,2025-26,1,-1.734652412401911,1.0,0,1,0.06175714919646985,1.6624878048780545
22500599,2025-26,1,2.730962167653066,0.0,0,0,0.03642990338367563,-0.20476190476190936
22500612,2025-26,1,1.7707959379787936,0.0,0,0,0.11660773676095704,-4.464119601328903
22500618,2025-26,0,2.4286690717822483,-1.0,1,0,0.1242035828184721,0.4354545454545615
22500696,2025-26,0,-3.3978745741698884,1.0,0,1,0.14538277414208922,-0.4476841171251209
22500724,2025-26,0,1.5452355760829735,3.0,0,1,0.10245182171994799,0.38192653061224746
22500768,2025-26,1,4.312533292053659,0.0,0,0,0.08678079931538168,-1.7175878653348065
22500788,2025-26,0,-3.4837070695020596,1.0,0,1,0.0898963981618745,0.10595387840669446
22500799,2025-26,0,-5.144437095499875,0.0,0,0,0.04365362568899461,4.1648350168350134
22500820,2025-26,1,-2.970128701171137,1.0,0,0,0.1074492286323745,1.3361779448621576
22500866,2025-26,0,2.6077764671785606,1.0,0,0,0.11149596780360044,2.370368205727644
22500882,2025-26,0,1.6627858788125924,1.0,0,1,0.09766355535597948,3.8485084745762634
22500943,2025-26,0,5.405584931621284,-1.0,1,0,0.06017084647262477,-1.5731250000000045
22500966,2025-26,0,-2.1232658368987467,1.0,0,0,0.08383908512409971,-0.3662843822843911
22501060,2025-26,1,9.749027330478043,0.0,0,0,0.04370999021387412,2.8516666666666595
22501073,2025-26,1,11.016195730143801,0.0,0,0,0.09520259924628349,-1.2177168949771726
22501113,2025-26,0,-8.030989427262043,1.0,0,0,0.07828766206648013,0.12479999999999336
22501117,2025-26,0,-4.099977983608813,-1.0,1,0,0.057357916317585744,-0.053684210526313336
22501142,2025-26,0,-5.227105100984766,1.0,0,0,0.14983461888474847,2.453506493506481
22501154,2025-26,1,9.804072556261993,0.0,0,0,0.16139254333648223,0.7317753975981844
22501170,2025-26,0,-1.0664399556885873,0.0,0,0,0.10392205031592333,1.9524050632911383
21000037,2010-11,0,-10.367705643256633,2.0,0,1,-0.02732253378805105,9.079999999999998
21000059,2010-11,0,-12.859678137883378,0.0,0,0,0.020420477256405306,9.213333333333324
21000092,2010-11,1,8.921039610546,-1.0,1,0,0.0016133511412591839,0.4933333333333394
21000156,2010-11,0,-5.007310790629192,-1.0,0,0,0.021079501543967816,3.342222222222233
21000198,2010-11,0,1.0149994189055733,1.0,0,0,-0.06918095969515053,3.1469230769230734
21000217,2010-11,1,2.088460793411991,0.0,0,0,-0.014779974885943764,2.847032967032959
21000247,2010-11,1,-2.590411565468689,0.0,0,0,0.04884282352616276,3.6189999999999998
21000269,2010-11,1,-11.518624650087904,1.0,0,1,-0.0073190132816876585,1.8573856209150392
21000313,2010-11,1,4.852410864496052,1.0,0,0,0.05515252658967304,6.065714285714293
21000347,2010-11,1,8.317649154426679,-2.0,1,0,0.017482414664613588,3.4872727272727246
21000364,2010-11,1,7.247039908254914,0.0,0,0,0.04837664493251348,3.8515942028985535
21000389,2010-11,1,0.08755846212200699,0.0,0,0,0.08336308997895267,1.3655384615384634
21000451,2010-11,1,8.595978364577487,4.0,0,1,0.05266684482638789,1.7366009852216848
21000469,2010-11,0,-8.770612350100647,1.0,0,1,0.02789893706355301,6.1517575757575855
21000480,2010-11,1,5.184410831018457,-1.0,0,0,0.06400976846295373,1.8825806451612976
21000519,2010-11,0,0.49518288760647855,1.0,0,1,0.03855950782686435,7.3724033613445386
21000543,2010-11,0,-1.6833650601470884,0.0,1,1,0.055252085995314004,4.400600600600612
21000568,2010-11,0,-1.7436532493232926,-2.0,0,0,0.06521431962624114,1.5273684210526284
21000582,2010-11,0,-1.9174425505971768,0.0,0,0,0.05416342649395545,6.692307692307693
21000602,2010-11,1,2.2891144278351194,-1.0,0,0,0.0551934473680569,5.12036914963744
21000619,2010-11,1,-0.5219152879485116,0.0,0,0,-0.04474416275592638,-1.2251428571428704
21000648,2010-11,0,-5.442329778543986,0.0,1,1,-0.06779547721317869,4.351754756871031
21000674,2010-11,1,2.7740186514132454,1.0,0,1,0.016271471578803487,1.937430830039517
21000749,2010-11,1,-1.5079797806370314,2.0,0,1,0.11753940322092643,1.394509803921565
21000772,2010-11,0,5.60370604348065,0.0,1,1,0.029559462030295358,-2.3881761006289395
21000801,2010-11,0,-3.0555646127572915,2.0,0,0,-0.010936167969836597,6.413347309573723
21000817,2010-11,1,-2.5801080858973258,1.0,0,1,-0.000981887815786342,0.1490909090909298
21000832,2010-11,0,-0.8474058536704132,1.0,0,1,0.0771170047719976,3.8729350649350636
21000876,2010-11,1,7.169125106721118,2.0,0,1,0.07190256472351822,5.152659263588546
21000927,2010-11,1,1.5702229510928685,2.0,0,1,0.008456550810241381,0.012136351808464951
21000983,2010-11,0,-5.610360674626532,3.0,0,1,0.009674859840732575,3.3539766899766903
21000996,2010-11,1,1.7784218341068656,1.0,0,1,-0.010859011756703008,0.08902985074627168
21001009,2010-11,1,5.177279032560192,-1.0,0,0,0.06667495076167138,5.3308556149732595
21001024,2010-11,1,-5.507207192597589,0.0,0,0,0.07915851168930799,4.863451910408429
21001040,2010-11,1,2.933159099486282,-2.0,0,0,0.07361874094691995,2.734335403726689
21001062,2010-11,1,5.150904504703373,1.0,0,0,0.01387683656867672,-0.021971830985918928
21001128,2010-11,1,-3.760037333194146,1.0,0,1,0.001012486081414743,3.1759999999999877
21001146,2010-11,1,2.04281178604658,0.0,0,0,0.03592949913897145,6.158947368421053
21001158,2010-11,0,7.350733714762496,0.0,0,0,0.08069503777550455,-0.6009569377990402
21001189,2010-11,1,5.128170945414749,2.0,0,1,0.03053349405679498,1.1442088607594911
21001209,2010-11,0,-1.8159575596383757,1.0,0,1,-0.011212056027650463,4.939499999999995
21100034,2011-12,1,-29.549178016823504,2.0,0,1,0.023018292682926822,-7.840000000000003
21100052,2011-12,1,-24.512447492545018,0.0,1,1,0.07777517709402076,1.0266666666666566
21100115,2011-12,0,-9.447733888385612,0.0,1,1,0.030750492030234333,-1.5814285714285745
21100164,2011-12,1,4.139332156047731,0.0,0,0,0.006102243894174103,-2.944363636363647
21100176,2011-12,1,-6.2011333360731715,0.0,1,1,0.03390962613567711,-2.9018181818181716
21100200,2011-12,1,8.310177425606877,-1.0,1,0,0.06517531710134014,3.6461538461538368
21100214,2011-12,1,5.425775496644088,1.0,0,1,0.0775286839036802,4.134285714285724
21100235,2011-12,1,-3.155708025622087,1.0,0,1,0.003058470483267045,-0.5798333333333403
21100262,2011-12,0,3.4845372121725324,0.0,0,0,0.006116979207470369,-0.11573529411765549
21100279,2011-12,1,10.261745669615383,0.0,0,0,0.08716409053179916,-1.086666666666673
21100287,2011-12,1,3.211441510400876,0.0,1,1,-0.04788428713546555,-2.176842105263148
21100304,2011-12,0,1.0844485850385475,1.0,0,1,-0.016490046736120034,0.19000000000001194
21100338,2011-12,1,5.3143569259315955,0.0,0,0,0.01200682075052431,1.7354978354978527
21100436,2011-12,1,-4.2371237226526155,0.0,1,1,-0.005219420844512046,-0.03704433497537707
21100452,2011-12,0,0.3774389277680965,0.0,0,0,-0.011782011894169026,-0.76400000000001
21100466,2011-12,1,1.886808514786893,0.0,0,0,0.07773150269111234,1.1621802002224797
21100473,2011-12,1,0.4780818634973998,-1.0,1,0,0.09995203780878917,0.6187500000000057
21100494,2011-12,1,-5.839100438828213,1.0,0,1,0.0497289171988701,3.36848484848484
21100508,2011-12,1,7.158812786803029,0.0,0,0,0.023465716374072132,2.5422103386809454
21100534,2011-12,0,-1.0964771373788234,0.0,0,0,-0.016933712188862915,-3.4866666666666646
21100551,2011-12,0,-1.53481190013482,0.0,0,0,-0.022661951179221346,1.60702702702703
21100632,2011-12,1,14.02919235678335,-1.0,1,0,0.06940537337227265,1.2446046511627884
21100679,2011-12,1,-2.4830592117647163,0.0,0,0,0.017961259488239845,1.2852753623188278
21100696,2011-12,1,1.7153938743037405,1.0,0,1,-0.022850555193464794,0.5635009671179887
21100716,2011-12,0,-1.207504605662542,1.0,0,1,-0.04115490595870633,0.4039285714285654
21100734,2011-12,1,6.324187356740817,0.0,0,0,-0.0016176326331028557,-2.357244897959177
21100764,2011-12,1,-0.9880057854715094,0.0,0,0,0.09153111594868396,0.25887254901958556
21100781,2011-12,0,-2.251198888158154,1.0,0,1,0.04119980247179855,1.2398190045248754
21100864,2011-12,0,1.2383722020077936,0.0,0,0,0.08292751883171898,-0.694010889292187
21100882,2011-12,0,0.7193591419816547,0.0,0,0,-0.007428675643744498,0.7758620689655231
21100908,2011-12,0,-1.4087653771583393,0.0,1,1,-0.0159746773538611,-2.433333333333337
21100948,2011-12,1,4.000134206247335,1.0,0,1,-0.01651662173797791,0.7737736815156211
21100986,2011-12,1,4.123301852606619,2.0,0,0,0.08798304522753783,4.350769230769217
21200032,2012-13,0,9.9303720012702,0.0,1,1,0.07100339917485332,0.0
21200059,2012-13,0,5.56804851499083,3.0,0,1,0.05001072647931254,3.7166666666666686
21200085,2012-13,1,10.0498348537387,0.0,1,1,0.14128851161396697,3.763999999999996
21200099,2012-13,0,-4.775885605809237,1.0,0,1,0.06679048633566392,5.641904761904769
21200112,2012-13,1,0.849697109564655,-3.0,0,0,0.1148664853829719,8.046857142857135
21200165,2012-13,1,-2.215135818135993,-1.0,0,0,0.1763630815763806,3.8756363636363744
21200178,2012-13,1,-12.237637046900206,0.0,0,0,-0.01887654999074645,7.429999999999993
21200206,2012-13,1,4.700475573786432,2.0,0,0,0.06998462409963266,2.857142857142861
21200237,2012-13,1,0.26830776959360675,2.0,0,1,0.0912478946523099,3.6020392156862755
21200256,2012-13,1,-2.7771130899459764,1.0,0,0,0.02178787057827225,3.559264705882356
21200290,2012-13,0,1.7661764131646267,-1.0,1,0,0.06779868199364361,1.9050292397660797
21200301,2012-13,0,-9.326344491311618,0.0,0,0,0.054099020257059316,2.285714285714292
21200317,2012-13,1,6.242426935836315,1.0,0,1,0.0670548727146617,4.948222222222228
21200332,2012-13,1,-1.1723796692451594,0.0,0,0,0.13082112043188315,4.4571428571428555
21200372,2012-13,1,3.5461996035712433,1.0,0,1,0.10385658396867947,7.53213333333332
21200394,2012-13,1,-5.841245231695793,2.0,0,1,0.14708227872965424,5.6904666666666515
21200443,2012-13,0,-5.854711504607362,-1.0,1,0,0.08729052240694746,5.018177339901484
21200455,2012-13,1,-1.186014454684369,0.0,0,0,0.042085249598740715,5.543714285714273
21200471,2012-13,1,8.930988880363895,1.0,0,1,0.092598195921618,9.92774193548388
21200514,2012-13,1,0.9538544882250743,1.0,0,0,0.023982459362987263,3.8818894830659474
21200567,2012-13,0,-7.172157875331006,2.0,0,1,0.07957789751087141,5.851578947368424
21200622,2012-13,0,-0.9573625572348581,-1.0,0,0,0.12223665688894775,2.0111627906976963
21200646,2012-13,1,-0.20464131353526716,0.0,1,1,0.06860679978495876,7.919090439276488
21200699,2012-13,1,11.490409604439805,0.0,0,0,0.14373369896494842,3.885055555555539
21200718,2012-13,1,1.0019131234224554,0.0,0,0,0.0985501386987534,2.965366912722544
21200743,2012-13,1,5.209572712547235,0.0,0,0,0.04976869455793542,4.715358143257291
21200804,2012-13,1,-5.93328783316767,0.0,0,0,0.09529077268273056,3.246380789022311
21200856,2012-13,0,4.250287224735391,3.0,0,1,0.13316343984725074,1.774119122257062
21200885,2012-13,1,4.012837865870022,0.0,0,0,0.11236038765233003,0.9952413793103432
21200961,2012-13,1,9.209164283530951,2.0,0,0,0.14455091787902186,3.0731250000000045
21200973,2012-13,1,7.237205701739096,0.0,0,0,0.13115321097557373,4.079344913151374
21200988,2012-13,0,4.195913670636314,0.0,0,0,0.11191551973244407,2.4275260063319735
21201014,2012-13,1,4.146820173558858,1.0,0,0,0.14807944090675215,4.560597014925378
21201028,2012-13,1,7.380364495550811,0.0,0,0,0.11519346458916938,3.6052941176470625
21201042,2012-13,1,-4.370358482836232,0.0,0,0,0.0847649880482177,1.9420289855072497
21201064,2012-13,0,-1.1449358655769752,1.0,0,0,0.10744909774269179,6.033360160965799
21201088,2012-13,1,-3.289877507861013,0.0,1,1,0.08404512595365066,4.928599695586001
21201104,2012-13,1,10.83360074457956,0.0,0,0,0.11928495717228432,4.147382450944093
21201160,2012-13,1,10.577883739459736,1.0,0,0,0.14060802928596516,2.5303896103896193
21201184,2012-13,0,-0.7119538005533781,0.0,0,0,0.1853317573699492,7.171794871794887
21201200,2012-13,1,8.548337079968334,0.0,0,0,0.1090590629438076,1.8784810126582272
21300025,2013-14,1,5.2484592181555225,0.0,0,0,0.017259056732740974,-9.0
21300072,2013-14,0,14.099242704782018,0.0,0,0,0.03525243782041376,-5.040000000000006
21300090,2013-14,0,3.1015661558650987,0.0,0,0,0.02418719765327454,-0.12000000000000455
21300103,2013-14,1,0.6913008990845293,0.0,0,0,0.08074638769566922,7.874285714285705
21300141,2013-14,1,1.6515259077303912,1.0,0,1,0.12413936366608588,1.2279999999999802
21300159,2013-14,1,6.442855225145625,0.0,0,0,0.12559033102539444,5.909090909090921
21300192,2013-14,1,-4.242906822654422,2.0,0,1,0.07268581571537608,-1.9872527472527537
21300221,2013-14,1,3.501393680940197,1.0,0,1,0.06735862717879781,2.562666666666672
21300234,2013-14,1,13.41478228517184,0.0,0,0,0.1141544342119106,3.7316666666666833
21300271,2013-14,0,5.4697011960617425,1.0,0,1,0.03600687674227737,2.9619883040935804
21300285,2013-14,1,1.9444835297052259,-1.0,0,0,0.06244491814459713,0.5946315789473715
21300301,2013-14,1,11.11563728129666,0.0,0,0,0.09037338077440099,0.6792982456140351
21300379,2013-14,1,6.1001717995210845,1.0,0,0,0.14569375749240032,4.362921739130428
21300412,2013-14,0,2.996340999184823,0.0,0,0,0.07452729277159148,1.0340211640211692
21300424,2013-14,1,7.864078155899069,-2.0,1,0,0.16282040902250092,5.634962962962959
21300442,2013-14,1,3.567967964363757,1.0,0,1,0.13450874723821843,1.4862126642771756
21300464,2013-14,0,7.713167595658266,0.0,0,0,0.09294628448388592,0.8082340647857791
21300485,2013-14,1,7.760319172316374,2.0,0,1,0.041046335929215916,4.858899430740053
21300526,2013-14,1,7.82550235383315,4.0,0,1,0.03292996861672176,-0.8559999999999945
21300580,2013-14,0,-3.465237704392782,-1.0,1,0,0.08178864422433116,-0.7803684210526427
21300597,2013-14,1,12.410458972520665,-1.0,0,0,0.07933743858199482,2.489602053915263
