PLAYER_ID,PLAYER_NAME,PLAYER_LAST_TEAM_ID,PLAYER_LAST_TEAM_ABBREVIATION,PLAYER_POSITION,AGE,GP,G,FREQ,D_FGM,D_FGA,D_FG_PCT,NORMAL_FG_PCT,PCT_PLUSMINUS,season
202330,Gordon Hayward,1610612762,UTA,F,27.0,73,73,1.0,3.34,7.93,0.421,0.451,-0.03,2016-17
101106,Andrew Bogut,1610612739,CLE,C,32.0,27,27,1.0,3.74,7.93,0.472,0.483,-0.011,2016-17
201942,DeMar DeRozan,1610612761,TOR,G,27.0,73,73,1.0,3.52,7.93,0.444,0.448,-0.004,2016-17
2210,Richard Jefferson,1610612739,CLE,F,37.0,79,79,1.0,3.42,7.89,0.433,0.444,-0.01,2016-17
1626161,Willie Cauley-Stein,1610612758,SAC,C,23.0,75,75,1.0,3.69,7.88,0.469,0.469,0.0,2016-17
1627741,Buddy Hield,1610612758,SAC,G,24.0,81,81,1.0,3.85,7.86,0.49,0.446,0.044,2016-17
200765,Rajon Rondo,1610612741,CHI,G,31.0,69,69,1.0,3.77,7.86,0.48,0.45,0.03,2016-17
1627835,Paul Zipser,1610612741,CHI,F,23.0,41,41,1.0,3.63,7.8,0.466,0.447,0.019,2016-17
201578,Marreese Speights,1610612746,LAC,F-C,29.0,82,82,1.0,3.7,7.76,0.476,0.471,0.005,2016-17
203915,Spencer Dinwiddie,1610612751,BKN,G,24.0,57,57,1.0,3.56,7.72,0.461,0.44,0.021,2016-17
203086,Meyers Leonard,1610612757,POR,F-C,25.0,73,73,1.0,3.73,7.68,0.485,0.475,0.01,2016-17
203124,Kyle O'Quinn,1610612752,NYK,C-F,27.0,79,79,1.0,3.47,7.68,0.451,0.476,-0.025,2016-17
202357,Nemanja Bjelica,1610612750,MIN,F,29.0,63,63,1.0,3.4,7.63,0.445,0.456,-0.011,2016-17
2754,Tony Allen,1610612763,MEM,G-F,35.0,70,70,1.0,3.39,7.63,0.444,0.452,-0.008,2016-17
202714,Shelvin Mack,1610612762,UTA,G,27.0,54,54,1.0,3.41,7.59,0.449,0.448,0.001,2016-17
1627848,Shawn Long,1610612755,PHI,F,24.0,17,17,1.0,3.65,7.59,0.481,0.458,0.023,2016-17
2738,Andre Iguodala,1610612744,GSW,G-F,33.0,76,76,1.0,3.17,7.58,0.418,0.446,-0.027,2016-17
1626245,Cristiano Felicio,1610612741,CHI,F-C,24.0,66,66,1.0,3.68,7.58,0.486,0.464,0.022,2016-17
1627783,Pascal Siakam,1610612761,TOR,F,23.0,53,53,1.0,3.7,7.58,0.488,0.459,0.029,2016-17
2548,Dwyane Wade,1610612741,CHI,G,35.0,60,60,1.0,3.42,7.55,0.453,0.452,0.001,2016-17
101145,Monta Ellis,1610612754,IND,G,31.0,73,73,1.0,3.37,7.55,0.446,0.441,0.005,2016-17
1627750,Jamal Murray,1610612743,DEN,G,20.0,81,81,1.0,3.25,7.54,0.43,0.439,-0.009,2016-17
203922,Glenn Robinson III,1610612754,IND,G-F,23.0,66,66,1.0,3.26,7.52,0.433,0.445,-0.011,2016-17
1627827,Dorian Finney-Smith,1610612742,DAL,F,24.0,78,78,1.0,3.44,7.51,0.457,0.45,0.007,2016-17
203930,Sean Kilpatrick,1610612751,BKN,G,27.0,69,69,1.0,3.75,7.49,0.501,0.448,0.053,2016-17
1627786,Troy Williams,1610612745,HOU,F,22.0,25,25,1.0,3.04,7.48,0.406,0.438,-0.032,2016-17
201156,Nick Young,1610612747,LAL,G-F,32.0,60,60,1.0,3.82,7.47,0.511,0.448,0.064,2016-17
203926,Doug McDermott,1610612760,OKC,F,25.0,65,65,1.0,3.62,7.45,0.486,0.446,0.04,2016-17
1627812,Yogi Ferrell,1610612742,DAL,G,24.0,46,46,1.0,3.67,7.43,0.494,0.441,0.053,2016-17
201945,Gerald Henderson,1610612755,PHI,G,29.0,71,71,1.0,3.39,7.41,0.458,0.446,0.012,2016-17
203943,Noah Vonleh,1610612757,POR,F,21.0,72,72,1.0,3.22,7.4,0.435,0.465,-0.03,2016-17
1626155,Sam Dekker,1610612745,HOU,F,23.0,77,77,1.0,3.32,7.4,0.449,0.45,-0.001,2016-17
201566,Russell Westbrook,1610612760,OKC,G,28.0,80,80,1.0,3.58,7.36,0.486,0.452,0.033,2016-17
1627834,Georgios Papagiannis,1610612758,SAC,C,19.0,21,21,1.0,3.57,7.29,0.49,0.488,0.002,2016-17
201150,Spencer Hawes,1610612749,MIL,F-C,29.0,50,50,1.0,3.48,7.26,0.479,0.463,0.016,2016-17
201167,Arron Afflalo,1610612758,SAC,G,31.0,61,61,1.0,3.66,7.25,0.505,0.453,0.051,2016-17
101109,Raymond Felton,1610612746,LAC,G,33.0,80,80,1.0,2.98,7.25,0.41,0.438,-0.027,2016-17
203516,James Ennis III,1610612763,MEM,F,26.0,63,63,1.0,3.16,7.21,0.438,0.455,-0.017,2016-17
201582,Alexis Ajinca,1610612740,NOP,C,29.0,39,39,1.0,3.41,7.18,0.475,0.476,-0.001,2016-17
201160,Jason Smith,1610612764,WAS,F-C,31.0,73,73,1.0,3.27,7.16,0.457,0.458,-0.001,2016-17
203939,Dwight Powell,1610612742,DAL,F-C,25.0,74,74,1.0,3.51,7.11,0.494,0.464,0.031,2016-17
202688,Brandon Knight,1610612756,PHX,G,25.0,53,53,1.0,3.19,7.06,0.452,0.442,0.01,2016-17
203918,Rodney Hood,1610612762,UTA,G,24.0,59,59,1.0,3.32,7.03,0.472,0.447,0.025,2016-17
1713,Vince Carter,1610612763,MEM,G-F,40.0,73,73,1.0,2.9,7.01,0.414,0.451,-0.036,2016-17
1626150,Andrew Harrison,1610612763,MEM,G,22.0,68,68,1.0,2.94,7.0,0.42,0.435,-0.015,2016-17
201575,Brandon Rush,1610612750,MIN,G-F,31.0,43,43,1.0,2.84,6.98,0.407,0.447,-0.04,2016-17
201600,Omer Asik,1610612740,NOP,C,30.0,31,31,1.0,3.68,6.97,0.528,0.487,0.041,2016-17
203957,Dante Exum,1610612762,UTA,G,21.0,65,65,1.0,2.88,6.91,0.416,0.445,-0.029,2016-17
203924,Jerami Grant,1610612760,OKC,F,23.0,78,78,1.0,2.83,6.9,0.411,0.456,-0.046,2016-17
2225,Tony Parker,1610612759,SAS,G,35.0,62,62,1.0,3.42,6.89,0.496,0.444,0.052,2016-17
201589,Darrell Arthur,1610612743,DEN,F,29.0,40,40,1.0,3.05,6.88,0.444,0.453,-0.009,2016-17
1626162,Kelly Oubre Jr.,1610612764,WAS,F,21.0,76,76,1.0,3.12,6.86,0.455,0.443,0.012,2016-17
202700,Donatas Motiejunas,1610612740,NOP,F-C,26.0,34,34,1.0,3.21,6.85,0.468,0.468,0.0,2016-17
203087,Jeremy Lamb,1610612766,CHA,G,25.0,61,61,1.0,3.31,6.85,0.483,0.442,0.041,2016-17
201961,Wayne Ellington,1610612748,MIA,G,29.0,62,62,1.0,3.15,6.85,0.459,0.441,0.017,2016-17
203459,Allen Crabbe,1610612757,POR,G,25.0,79,79,1.0,3.06,6.85,0.447,0.44,0.007,2016-17
1626171,Bobby Portis Jr.,1610612741,CHI,F,22.0,63,63,1.0,3.06,6.79,0.451,0.457,-0.006,2016-17
201158,Marco Belinelli,1610612766,CHA,G-F,31.0,74,74,1.0,3.05,6.78,0.45,0.439,0.011,2016-17
2561,David West,1610612744,GSW,F,36.0,68,68,1.0,2.9,6.74,0.43,0.466,-0.036,2016-17
202334,Ed Davis,1610612757,POR,F,28.0,44,44,1.0,3.41,6.73,0.507,0.469,0.038,2016-17
203200,Justin Holiday,1610612752,NYK,G,28.0,82,82,1.0,3.09,6.73,0.458,0.445,0.013,2016-17
201951,Ty Lawson,1610612758,SAC,G,29.0,69,69,1.0,3.22,6.72,0.478,0.439,0.04,2016-17
202337,Luke Babbitt,1610612748,MIA,F,28.0,65,65,1.0,3.11,6.71,0.463,0.46,0.003,2016-17
1627747,Caris LeVert,1610612751,BKN,G-F,22.0,56,56,1.0,3.11,6.71,0.463,0.448,0.015,2016-17
201148,Brandan Wright,1610612763,MEM,F,29.0,26,26,1.0,2.81,6.69,0.42,0.463,-0.044,2016-17
203382,Aron Baynes,1610612765,DET,C-F,30.0,74,74,1.0,2.81,6.69,0.42,0.475,-0.055,2016-17
201975,Jodie Meeks,1610612753,ORL,G,29.0,36,36,1.0,3.06,6.64,0.46,0.443,0.017,2016-17
202348,Jordan Crawford,1610612740,NOP,G,28.0,19,19,1.0,3.32,6.63,0.5,0.451,0.049,2016-17
1627780,Gary Payton II,1610612749,MIL,G,24.0,5,5,1.0,3.4,6.6,0.515,0.45,0.065,2016-17
201177,Josh McRoberts,1610612748,MIA,F,30.0,22,22,1.0,3.59,6.59,0.545,0.472,0.073,2016-17
203463,Ben McLemore,1610612758,SAC,G,24.0,59,59,1.0,3.07,6.59,0.465,0.442,0.023,2016-17
1627752,Taurean Prince,1610612737,ATL,F,23.0,57,57,1.0,3.07,6.58,0.467,0.448,0.018,2016-17
101150,Lou Williams,1610612745,HOU,G,30.0,81,81,1.0,3.01,6.57,0.459,0.441,0.017,2016-17
2207,Joe Johnson,1610612762,UTA,F-G,36.0,78,78,1.0,2.76,6.54,0.422,0.45,-0.029,2016-17
101127,Jarrett Jack,1610612740,NOP,G,33.0,2,2,1.0,4.0,6.5,0.615,0.44,0.176,2016-17
1627733,Dragan Bender,1610612756,PHX,F,19.0,39,39,1.0,3.0,6.49,0.462,0.458,0.005,2016-17
1627767,Cheick Diallo,1610612740,NOP,F,20.0,15,15,1.0,3.27,6.47,0.505,0.455,0.051,2016-17
1627884,Derrick Jones Jr.,1610612756,PHX,F,20.0,29,29,1.0,2.76,6.45,0.428,0.447,-0.019,2016-17
204060,Joe Ingles,1610612762,UTA,F,29.0,80,80,1.0,2.75,6.41,0.429,0.449,-0.02,2016-17
201563,Michael Beasley,1610612749,MIL,F,28.0,55,55,1.0,3.02,6.4,0.472,0.452,0.02,2016-17
201579,Roy Hibbert,1610612743,DEN,C,30.0,46,46,1.0,2.83,6.37,0.444,0.464,-0.02,2016-17
2564,Boris Diaw,1610612762,UTA,C-F,35.0,72,72,1.0,3.06,6.32,0.484,0.462,0.022,2016-17
1627823,Juancho Hernangomez,1610612743,DEN,F,21.0,54,54,1.0,2.96,6.26,0.473,0.454,0.019,2016-17
203487,Michael Carter-Williams,1610612741,CHI,G,25.0,44,44,1.0,2.55,6.23,0.409,0.445,-0.036,2016-17
203112,Quincy Acy,1610612751,BKN,F,26.0,36,36,1.0,2.72,6.22,0.438,0.457,-0.02,2016-17
204038,Langston Galloway,1610612758,SAC,G,25.0,72,72,1.0,2.6,6.22,0.417,0.438,-0.02,2016-17
201956,Omri Casspi,1610612750,MIN,F,29.0,35,35,1.0,3.17,6.2,0.512,0.449,0.063,2016-17
1627850,Marshall Plumlee,1610612752,NYK,C,24.0,15,15,1.0,3.13,6.2,0.505,0.47,0.035,2016-17
201936,Tyreke Evans,1610612758,SAC,G-F,27.0,40,40,1.0,2.88,6.18,0.466,0.441,0.025,2016-17
202730,Lavoy Allen,1610612754,IND,F-C,28.0,57,57,1.0,2.74,6.16,0.444,0.46,-0.015,2016-17
1626168,Trey Lyles,1610612762,UTA,F,21.0,70,70,1.0,2.8,6.14,0.456,0.457,-0.001,2016-17
1627758,Ron Baker,1610612752,NYK,G,24.0,48,48,1.0,2.6,6.13,0.425,0.447,-0.021,2016-17
101139,CJ Miles,1610612754,IND,F-G,30.0,75,75,1.0,2.6,6.09,0.427,0.44,-0.014,2016-17
2037,Jamal Crawford,1610612746,LAC,G,37.0,82,82,1.0,2.74,6.07,0.452,0.444,0.008,2016-17
201988,Patty Mills,1610612759,SAS,G,28.0,80,80,1.0,2.86,6.05,0.473,0.444,0.029,2016-17
201973,Jonas Jerebko,1610612738,BOS,F,30.0,78,78,1.0,2.79,6.03,0.464,0.454,0.01,2016-17
1627816,Alex Poythress,1610612755,PHI,F,23.0,6,6,1.0,2.67,6.0,0.444,0.456,-0.011,2016-17
202712,Justin Harper,1610612755,PHI,F,27.0,3,3,1.0,2.0,6.0,0.333,0.475,-0.142,2016-17
200826,J.J. Barea,1610612742,DAL,G,33.0,34,34,1.0,2.53,6.0,0.422,0.445,-0.024,2016-17
202498,Lance Thomas,1610612752,NYK,F,29.0,45,45,1.0,2.4,5.98,0.401,0.452,-0.051,2016-17
1627782,Wayne Selden,1610612763,MEM,G,22.0,12,12,1.0,2.5,5.92,0.423,0.436,-0.014,2016-17
203186,Willie Reed,1610612748,MIA,F-C,27.0,70,70,1.0,2.86,5.9,0.484,0.473,0.012,2016-17
203584,Troy Daniels,1610612763,MEM,G,25.0,65,65,1.0,2.58,5.89,0.439,0.438,0.001,2016-17
202722,Davis Bertans,1610612759,SAS,F,24.0,57,57,1.0,2.7,5.86,0.461,0.449,0.012,2016-17
201943,Brandon Jennings,1610612764,WAS,G,27.0,81,81,1.0,2.73,5.86,0.465,0.442,0.023,2016-17
1626170,Jerian Grant,1610612741,CHI,G,24.0,60,60,1.0,2.58,5.85,0.442,0.447,-0.005,2016-17
201571,D.J. Augustin,1610612753,ORL,G,29.0,78,78,1.0,2.71,5.81,0.466,0.436,0.03,2016-17
1626147,Justin Anderson,1610612755,PHI,G-F,23.0,66,66,1.0,2.59,5.79,0.448,0.448,-0.001,2016-17
203141,Mirza Teletovic,1610612749,MIL,F,31.0,70,70,1.0,2.71,5.76,0.471,0.453,0.019,2016-17
202682,Derrick Williams,1610612739,CLE,F,26.0,46,46,1.0,2.76,5.74,0.481,0.453,0.028,2016-17
1626257,Salah Mejri,1610612742,DAL,C,31.0,69,69,1.0,2.93,5.72,0.511,0.481,0.03,2016-17
1627855,Okaro White,1610612748,MIA,F,24.0,32,32,1.0,2.63,5.72,0.459,0.448,0.011,2016-17
203481,Jeff Withey,1610612762,UTA,C,27.0,46,46,1.0,2.96,5.72,0.517,0.482,0.035,2016-17
1626181,Norman Powell,1610612761,TOR,G,24.0,69,69,1.0,2.71,5.7,0.476,0.443,0.032,2016-17
1627789,Timothe Luwawu-Cabarrot,1610612755,PHI,G-F,22.0,68,68,1.0,2.43,5.68,0.427,0.444,-0.016,2016-17
201573,Jerryd Bayless,1610612755,PHI,G,28.0,3,3,1.0,2.67,5.67,0.471,0.443,0.027,2016-17
203138,Hollis Thompson,1610612740,NOP,F,26.0,40,40,1.0,2.48,5.63,0.44,0.45,-0.01,2016-17
1627748,Thon Maker,1610612749,MIL,F-C,20.0,51,51,1.0,2.76,5.63,0.491,0.486,0.005,2016-17
203462,Archie Goodwin,1610612751,BKN,G,22.0,15,15,1.0,2.6,5.6,0.464,0.416,0.049,2016-17
1626148,Anthony Brown,1610612753,ORL,F,24.0,11,11,1.0,2.18,5.55,0.393,0.429,-0.035,2016-17
200751,Randy Foye,1610612751,BKN,G,33.0,67,67,1.0,2.46,5.55,0.444,0.446,-0.002,2016-17
1627739,Kris Dunn,1610612750,MIN,G,23.0,78,78,1.0,2.6,5.53,0.471,0.444,0.027,2016-17
1627756,Denzel Valentine,1610612741,CHI,G,23.0,55,55,1.0,2.31,5.53,0.418,0.437,-0.019,2016-17
1627755,Tyler Ulis,1610612756,PHX,G,21.0,54,54,1.0,2.65,5.52,0.48,0.441,0.039,2016-17
1891,Jason Terry,1610612749,MIL,G,39.0,74,74,1.0,2.12,5.51,0.385,0.436,-0.052,2016-17
202338,Kevin Seraphin,1610612754,IND,F-C,27.0,43,43,1.0,2.47,5.51,0.447,0.476,-0.029,2016-17
2744,Al Jefferson,1610612754,IND,C,32.0,63,63,1.0,2.75,5.46,0.503,0.473,0.03,2016-17
1626209,Mario Hezonja,1610612753,ORL,G-F,22.0,59,59,1.0,2.47,5.44,0.455,0.442,0.013,2016-17
1626176,Rakeem Christmas,1610612754,IND,F,25.0,20,20,1.0,2.65,5.4,0.491,0.475,0.015,2016-17
203477,Isaiah Canaan,1610612741,CHI,G,26.0,33,33,1.0,2.42,5.39,0.449,0.439,0.01,2016-17
1627759,Jaylen Brown,1610612738,BOS,F,20.0,77,77,1.0,2.17,5.36,0.404,0.447,-0.043,2016-17
1626153,Delon Wright,1610612761,TOR,G,25.0,26,26,1.0,2.15,5.35,0.403,0.434,-0.031,2016-17
203530,Joffrey Lauvergne,1610612741,CHI,C-F,25.0,66,66,1.0,2.53,5.33,0.474,0.462,0.013,2016-17
203101,Miles Plumlee,1610612766,CHA,C,28.0,41,41,1.0,2.32,5.32,0.436,0.475,-0.04,2016-17
203092,Tyler Zeller,1610612738,BOS,C,27.0,47,47,1.0,2.36,5.32,0.444,0.471,-0.027,2016-17
201580,JaVale McGee,1610612744,GSW,C,29.0,76,76,1.0,2.37,5.3,0.447,0.466,-0.02,2016-17
2743,Kris Humphries,1610612737,ATL,F,32.0,51,51,1.0,2.37,5.25,0.451,0.466,-0.015,2016-17
1627775,Patrick McCaw,1610612744,GSW,G,21.0,65,65,1.0,2.62,5.25,0.499,0.449,0.05,2016-17
1627778,Chinanu Onuaku,1610612745,HOU,F-C,20.0,5,5,1.0,3.0,5.2,0.577,0.484,0.093,2016-17
2449,Luis Scola,1610612751,BKN,F,37.0,34,34,1.0,2.59,5.18,0.5,0.477,0.023,2016-17
2399,Mike Dunleavy,1610612737,ATL,G-F,36.0,53,53,1.0,2.08,5.17,0.401,0.434,-0.032,2016-17
203937,Kyle Anderson,1610612759,SAS,G-F,23.0,61,61,1.0,2.07,5.15,0.401,0.447,-0.045,2016-17
203493,Reggie Bullock Jr.,1610612765,DET,F,26.0,27,27,1.0,2.07,5.15,0.403,0.423,-0.02,2016-17
1626179,Terry Rozier,1610612738,BOS,G,23.0,72,72,1.0,2.38,5.14,0.462,0.435,0.027,2016-17
1627098,Malcolm Delaney,1610612737,ATL,G,28.0,70,70,1.0,2.49,5.13,0.485,0.442,0.043,2016-17
1626184,Chasson Randle,1610612752,NYK,G,24.0,24,24,1.0,2.46,5.13,0.48,0.446,0.034,2016-17
202718,Chandler Parsons,1610612763,MEM,F,28.0,34,34,1.0,2.41,5.12,0.471,0.454,0.018,2016-17
202325,Wesley Johnson,1610612746,LAC,F,29.0,65,65,1.0,2.31,5.11,0.452,0.443,0.009,2016-17
1626169,Stanley Johnson,1610612765,DET,F,21.0,71,71,1.0,2.15,5.1,0.423,0.438,-0.015,2016-17
203613,Jonathon Simmons,1610612759,SAS,G-F,27.0,74,74,1.0,2.26,5.07,0.445,0.446,-0.001,2016-17
203949,James Michael McAdoo,1610612744,GSW,F,24.0,47,47,1.0,2.19,5.06,0.433,0.443,-0.011,2016-17
202362,Lance Stephenson,1610612754,IND,G,26.0,17,17,1.0,1.88,5.06,0.372,0.45,-0.078,2016-17
200771,Sergio Rodriguez,1610612755,PHI,G,31.0,68,68,1.0,2.51,5.01,0.501,0.434,0.068,2016-17
1626780,Jonathan Gibson,1610612742,DAL,G,29.0,15,15,1.0,2.6,5.0,0.52,0.43,0.09,2016-17
1627784,Jarrod Uthoff,1610612742,DAL,F,24.0,7,7,1.0,2.86,5.0,0.571,0.424,0.148,2016-17
200770,Jordan Farmar,1610612758,SAC,G,30.0,2,2,1.0,3.0,5.0,0.6,0.44,0.16,2016-17
202732,DeAndre Liggins,1610612742,DAL,G,29.0,49,49,1.0,2.37,5.0,0.473,0.438,0.036,2016-17
204067,Jarell Eddie,1610612756,PHX,G-F,25.0,5,5,1.0,2.4,5.0,0.48,0.437,0.043,2016-17
203461,Anthony Bennett,1610612751,BKN,F,24.0,19,19,1.0,2.53,5.0,0.505,0.444,0.061,2016-17
2757,Beno Udrih,1610612765,DET,G,34.0,35,35,1.0,2.34,4.97,0.471,0.427,0.044,2016-17
2733,Shaun Livingston,1610612744,GSW,G,31.0,76,76,1.0,2.14,4.97,0.431,0.437,-0.006,2016-17
1627735,Wade Baldwin IV,1610612763,MEM,G,21.0,29,29,1.0,2.41,4.97,0.486,0.429,0.057,2016-17
1718,Paul Pierce,1610612746,LAC,F,39.0,25,25,1.0,2.08,4.96,0.419,0.45,-0.031,2016-17
1626185,Jarell Martin,1610612763,MEM,F,23.0,41,41,1.0,2.2,4.95,0.443,0.448,-0.004,2016-17
201155,Rodney Stuckey,1610612754,IND,G,31.0,38,38,1.0,1.97,4.92,0.401,0.441,-0.04,2016-17
101181,Jose Calderon,1610612737,ATL,G,35.0,37,37,1.0,2.49,4.92,0.505,0.451,0.054,2016-17
203080,Thomas Robinson,1610612747,LAL,F,26.0,45,45,1.0,2.67,4.91,0.543,0.468,0.075,2016-17
203518,Alex Abrines,1610612760,OKC,G-F,23.0,65,65,1.0,2.46,4.88,0.505,0.441,0.064,2016-17
201168,Tiago Splitter,1610612755,PHI,C-F,32.0,8,8,1.0,2.5,4.88,0.513,0.466,0.047,2016-17
1626166,Cameron Payne,1610612741,CHI,G,22.0,30,30,1.0,2.23,4.87,0.459,0.447,0.012,2016-17
1627751,Jakob Poeltl,1610612761,TOR,C,21.0,48,48,1.0,2.38,4.85,0.489,0.473,0.017,2016-17
2734,Devin Harris,1610612742,DAL,G,34.0,63,63,1.0,2.13,4.83,0.441,0.447,-0.006,2016-17
203902,Semaj Christon,1610612760,OKC,G,24.0,61,61,1.0,2.33,4.82,0.483,0.433,0.05,2016-17
201228,C.J. Watson,1610612753,ORL,G,33.0,56,56,1.0,2.23,4.82,0.463,0.437,0.026,2016-17
203526,Raul Neto,1610612762,UTA,G,25.0,32,32,1.0,1.94,4.81,0.403,0.443,-0.04,2016-17
201166,Aaron Brooks,1610612754,IND,G,32.0,61,61,1.0,2.21,4.8,0.461,0.434,0.027,2016-17
2365,Chris Andersen,1610612739,CLE,F-C,38.0,12,12,1.0,2.25,4.75,0.474,0.476,-0.003,2016-17
203096,Jared Sullinger,1610612761,TOR,C-F,25.0,11,11,1.0,2.0,4.73,0.423,0.466,-0.043,2016-17
202130,Reggie Williams,1610612740,NOP,F,30.0,6,6,1.0,2.5,4.67,0.536,0.444,0.092,2016-17
201196,Ramon Sessions,1610612766,CHA,G,31.0,50,50,1.0,1.96,4.66,0.421,0.431,-0.011,2016-17
201962,Toney Douglas,1610612763,MEM,G,31.0,22,22,1.0,2.23,4.64,0.48,0.444,0.037,2016-17
201147,Corey Brewer,1610612747,LAL,F,31.0,82,82,1.0,2.09,4.61,0.452,0.445,0.007,2016-17
202332,Cole Aldrich,1610612750,MIN,C,28.0,58,58,1.0,2.31,4.59,0.504,0.474,0.03,2016-17
1627815,Sheldon Mac,1610612764,WAS,G-F,24.0,22,22,1.0,2.32,4.59,0.505,0.432,0.073,2016-17
1938,Manu Ginobili,1610612759,SAS,G,39.0,67,67,1.0,2.04,4.57,0.448,0.448,0.0,2016-17
1626172,Kevon Looney,1610612744,GSW,F,21.0,50,50,1.0,1.78,4.56,0.39,0.446,-0.056,2016-17
203107,Tomas Satoransky,1610612764,WAS,G-F,25.0,54,54,1.0,1.91,4.56,0.419,0.433,-0.014,2016-17
202713,Kyle Singler,1610612760,OKC,F,29.0,28,28,1.0,2.04,4.54,0.449,0.448,0.001,2016-17
1627861,Mike Tobey,1610612766,CHA,C,22.0,2,2,1.0,1.0,4.5,0.222,0.444,-0.222,2016-17
202692,Alec Burks,1610612762,UTA,G,25.0,40,40,1.0,1.85,4.5,0.411,0.443,-0.032,2016-17
202407,Elijah Millsap,1610612756,PHX,G-F,29.0,2,2,1.0,2.0,4.5,0.444,0.441,0.003,2016-17
1626254,Maurice Ndour,1610612752,NYK,F,25.0,25,25,1.0,1.6,4.48,0.357,0.461,-0.104,2016-17
201977,Marcus Thornton,1610612764,WAS,G-F,30.0,33,33,1.0,1.94,4.48,0.432,0.434,-0.001,2016-17
1626188,Quinn Cook,1610612740,NOP,G,24.0,10,10,1.0,2.4,4.4,0.545,0.444,0.102,2016-17
203895,Jordan McRae,1610612739,CLE,G,26.0,31,31,1.0,2.1,4.39,0.478,0.431,0.047,2016-17
1627851,Mindaugas Kuzminskas,1610612752,NYK,F,27.0,64,64,1.0,2.3,4.38,0.525,0.443,0.082,2016-17
101138,Brandon Bass,1610612746,LAC,F,32.0,48,48,1.0,2.1,4.38,0.481,0.456,0.025,2016-17
1627879,Nicolas Laprovittola,1610612759,SAS,G,27.0,16,16,1.0,2.06,4.38,0.471,0.444,0.027,2016-17
1626246,Boban Marjanovic,1610612765,DET,C,28.0,29,29,1.0,1.86,4.34,0.429,0.479,-0.05,2016-17
203546,Ian Clark,1610612744,GSW,G,26.0,72,72,1.0,1.93,4.33,0.446,0.438,0.007,2016-17
203498,Shabazz Muhammad,1610612750,MIN,F,24.0,77,77,1.0,2.06,4.31,0.479,0.445,0.034,2016-17
1626173,Rashad Vaughn,1610612749,MIL,G,20.0,34,34,1.0,2.03,4.21,0.483,0.446,0.037,2016-17
101123,Gerald Green,1610612738,BOS,F,31.0,43,43,1.0,1.95,4.21,0.464,0.442,0.022,2016-17
203898,Tyler Ennis,1610612747,LAL,G,22.0,44,44,1.0,1.84,4.2,0.438,0.452,-0.014,2016-17
203094,Andrew Nicholson,1610612751,BKN,F,27.0,37,37,1.0,1.97,4.14,0.477,0.461,0.017,2016-17
203118,Mike Scott,1610612737,ATL,F,28.0,17,17,1.0,1.71,4.12,0.414,0.438,-0.024,2016-17
1626199,Darrun Hilliard,1610612765,DET,G-F,24.0,28,28,1.0,1.79,4.11,0.435,0.425,0.01,2016-17
2756,Sasha Vujacic,1610612752,NYK,G,33.0,32,32,1.0,1.97,4.0,0.492,0.437,0.055,2016-17
203510,Pierre Jackson,1610612742,DAL,G,25.0,6,6,1.0,1.33,4.0,0.333,0.419,-0.085,2016-17
1627761,DeAndre' Bembry,1610612737,ATL,F-G,22.0,30,30,1.0,1.6,4.0,0.4,0.442,-0.042,2016-17
1627745,Damian Jones,1610612744,GSW,C,22.0,9,9,1.0,1.56,4.0,0.389,0.474,-0.085,2016-17
203934,Lamar Patterson,1610612737,ATL,G-F,25.0,5,5,1.0,1.4,4.0,0.35,0.462,-0.112,2016-17
1627875,Marcus Georges-Hunt,1610612753,ORL,G,23.0,4,4,1.0,2.75,4.0,0.688,0.424,0.264,2016-17
1626273,Marcelo Huertas,1610612747,LAL,G,34.0,22,22,1.0,2.18,4.0,0.545,0.441,0.104,2016-17
2760,Anderson Varejao,1610612744,GSW,C,34.0,13,13,1.0,2.0,4.0,0.5,0.43,0.07,2016-17
201202,Joel Anthony,1610612759,SAS,C,34.0,13,13,1.0,2.15,4.0,0.538,0.443,0.096,2016-17
203909,KJ McDaniels,1610612751,BKN,G-F,24.0,40,40,1.0,1.4,3.98,0.352,0.436,-0.084,2016-17
1626145,Tyus Jones,1610612750,MIN,G,21.0,49,49,1.0,1.76,3.96,0.443,0.432,0.012,2016-17
201627,Anthony Morrow,1610612741,CHI,G,31.0,40,40,1.0,1.8,3.95,0.456,0.444,0.012,2016-17
1626175,Jordan Mickey,1610612738,BOS,F,22.0,17,17,1.0,2.18,3.88,0.561,0.453,0.107,2016-17
1627852,Nicolas Brussino,1610612742,DAL,F,24.0,40,40,1.0,2.0,3.8,0.526,0.446,0.08,2016-17
1627832,Fred VanVleet,1610612761,TOR,G,23.0,20,20,1.0,1.65,3.75,0.44,0.431,0.009,2016-17
1627819,Isaiah Taylor,1610612745,HOU,G,22.0,4,4,1.0,1.5,3.75,0.4,0.418,-0.018,2016-17
1627773,AJ Hammons,1610612742,DAL,C,24.0,17,17,1.0,1.76,3.71,0.476,0.481,-0.004,2016-17
203527,Ryan Kelly,1610612737,ATL,F,26.0,14,14,1.0,1.86,3.71,0.5,0.451,0.049,2016-17
1627736,Malik Beasley,1610612743,DEN,G,20.0,14,14,1.0,1.64,3.71,0.442,0.439,0.004,2016-17
203504,Trey Burke,1610612764,WAS,G,24.0,53,53,1.0,1.74,3.68,0.472,0.43,0.041,2016-17
