comparable_name,team_id,season,n_seasons_lookback,half_life_seasons,team_game_score,DiffPointsPG
CHA 2017-18,1610612766,2017-18,1,0.5,90.23803937585315,0.3
CHA 2017-18,1610612766,2017-18,1,1.0,90.23803937585315,0.3
CHA 2017-18,1610612766,2017-18,1,1.5,90.23803937585315,0.3
CHA 2017-18,1610612766,2017-18,1,2.5,90.23803937585315,0.3
CHA 2017-18,1610612766,2017-18,1,4.0,90.23803937585315,0.3
CHA 2017-18,1610612766,2017-18,2,0.5,89.77417098994736,0.3
CHA 2017-18,1610612766,2017-18,2,1.0,89.46492539934353,0.3
CHA 2017-18,1610612766,2017-18,2,1.5,89.3416410661421,0.3
CHA 2017-18,1610612766,2017-18,2,2.5,89.23811093467096,0.3
CHA 2017-18,1610612766,2017-18,2,4.0,89.17859556460554,0.3
CHA 2017-18,1610612766,2017-18,3,0.5,89.24197761020531,0.3
CHA 2017-18,1610612766,2017-18,3,1.0,87.89656699677744,0.3
CHA 2017-18,1610612766,2017-18,3,1.5,87.2074657310685,0.3
CHA 2017-18,1610612766,2017-18,3,2.5,86.57013300727608,0.3
CHA 2017-18,1610612766,2017-18,3,4.0,86.18266567942241,0.3
CHA 2017-18,1610612766,2017-18,4,0.5,89.13446567422895,0.3
CHA 2017-18,1610612766,2017-18,4,1.0,87.36958050487429,0.3
CHA 2017-18,1610612766,2017-18,4,1.5,86.4102734444674,0.3
CHA 2017-18,1610612766,2017-18,4,2.5,85.52259002227764,0.3
CHA 2017-18,1610612766,2017-18,4,4.0,84.99173691849046,0.3
CHI 2017-18,1610612741,2017-18,1,0.5,50.316053090010065,-7.0
CHI 2017-18,1610612741,2017-18,1,1.0,50.316053090010065,-7.0
CHI 2017-18,1610612741,2017-18,1,1.5,50.316053090010065,-7.0
CHI 2017-18,1610612741,2017-18,1,2.5,50.316053090010065,-7.0
CHI 2017-18,1610612741,2017-18,1,4.0,50.316053090010065,-7.0
CHI 2017-18,1610612741,2017-18,2,0.5,50.273520731420135,-7.0
CHI 2017-18,1610612741,2017-18,2,1.0,50.24516582569352,-7.0
CHI 2017-18,1610612741,2017-18,2,1.5,50.23386181441022,-7.0
CHI 2017-18,1610612741,2017-18,2,2.5,50.224369077223585,-7.0
CHI 2017-18,1610612741,2017-18,2,4.0,50.21891207877716,-7.0
CHI 2017-18,1610612741,2017-18,3,0.5,50.18973682481219,-7.0
CHI 2017-18,1610612741,2017-18,3,1.0,50.02088630040508,-7.0
CHI 2017-18,1610612741,2017-18,3,1.5,49.941256170377294,-7.0
CHI 2017-18,1610612741,2017-18,3,2.5,49.87196750236988,-7.0
CHI 2017-18,1610612741,2017-18,3,4.0,49.83192033109979,-7.0
CHI 2017-18,1610612741,2017-18,4,0.5,50.167959934153245,-7.0
CHI 2017-18,1610612741,2017-18,4,1.0,49.90364811781705,-7.0
CHI 2017-18,1610612741,2017-18,4,1.5,49.75054770440975,-7.0
CHI 2017-18,1610612741,2017-18,4,2.5,49.60041631264299,-7.0
CHI 2017-18,1610612741,2017-18,4,4.0,49.505714057995455,-7.0
CLE 2017-18,1610612739,2017-18,1,0.5,92.01883364082344,0.9
CLE 2017-18,1610612739,2017-18,1,1.0,92.01883364082344,0.9
CLE 2017-18,1610612739,2017-18,1,1.5,92.01883364082344,0.9
CLE 2017-18,1610612739,2017-18,1,2.5,92.01883364082344,0.9
CLE 2017-18,1610612739,2017-18,1,4.0,92.01883364082344,0.9
CLE 2017-18,1610612739,2017-18,2,0.5,90.96262131192194,0.9
CLE 2017-18,1610612739,2017-18,2,1.0,90.25847975932095,0.9
CLE 2017-18,1610612739,2017-18,2,1.5,89.97776558123898,0.9
CLE 2017-18,1610612739,2017-18,2,2.5,89.74203103972874,0.9
CLE 2017-18,1610612739,2017-18,2,4.0,89.60651659310504,0.9
CLE 2017-18,1610612739,2017-18,3,0.5,91.05206923159277,0.9
CLE 2017-18,1610612739,2017-18,3,1.0,90.60073430577019,0.9
CLE 2017-18,1610612739,2017-18,3,1.5,90.4872458394996,0.9
CLE 2017-18,1610612739,2017-18,3,2.5,90.42548714243893,0.9
CLE 2017-18,1610612739,2017-18,3,4.0,90.40431928364956,0.9
CLE 2017-18,1610612739,2017-18,4,0.5,91.09725682015846,0.9
CLE 2017-18,1610612739,2017-18,4,1.0,90.87879561596543,0.9
CLE 2017-18,1610612739,2017-18,4,1.5,90.95248686428866,0.9
CLE 2017-18,1610612739,2017-18,4,2.5,91.0953338722241,0.9
CLE 2017-18,1610612739,2017-18,4,4.0,91.20975078318354,0.9
DAL 2017-18,1610612742,2017-18,1,0.5,57.116190745534745,-3.0
DAL 2017-18,1610612742,2017-18,1,1.0,57.116190745534745,-3.0
DAL 2017-18,1610612742,2017-18,1,1.5,57.116190745534745,-3.0
DAL 2017-18,1610612742,2017-18,1,2.5,57.116190745534745,-3.0
DAL 2017-18,1610612742,2017-18,1,4.0,57.116190745534745,-3.0
DAL 2017-18,1610612742,2017-18,2,0.5,56.85032088895021,-3.0
DAL 2017-18,1610612742,2017-18,2,1.0,56.67307431789385,-3.0
DAL 2017-18,1610612742,2017-18,2,1.5,56.602412921292355,-3.0
DAL 2017-18,1610612742,2017-18,2,2.5,56.543073802605356,-3.0
DAL 2017-18,1610612742,2017-18,2,4.0,56.50896209466265,-3.0
DAL 2017-18,1610612742,2017-18,3,0.5,56.675616135521224,-3.0
DAL 2017-18,1610612742,2017-18,3,1.0,56.22100838504778,-3.0
DAL 2017-18,1610612742,2017-18,3,1.5,56.022177920596405,-3.0
DAL 2017-18,1610612742,2017-18,3,2.5,55.85486240899817,-3.0
DAL 2017-18,1610612742,2017-18,3,4.0,55.760369016236496,-3.0
DAL 2017-18,1610612742,2017-18,4,0.5,56.658930310314574,-3.0
DAL 2017-18,1610612742,2017-18,4,1.0,56.15217562930652,-3.0
DAL 2017-18,1610612742,2017-18,4,1.5,55.921784472308715,-3.0
DAL 2017-18,1610612742,2017-18,4,2.5,55.72345466173689,-3.0
DAL 2017-18,1610612742,2017-18,4,4.0,55.60910938881972,-3.0
DEN 2017-18,1610612743,2017-18,1,0.5,87.00337763662833,1.5
DEN 2017-18,1610612743,2017-18,1,1.0,87.00337763662833,1.5
DEN 2017-18,1610612743,2017-18,1,1.5,87.00337763662833,1.5
DEN 2017-18,1610612743,2017-18,1,2.5,87.00337763662833,1.5
DEN 2017-18,1610612743,2017-18,1,4.0,87.00337763662833,1.5
DEN 2017-18,1610612743,2017-18,2,0.5,85.24252121536755,1.5
DEN 2017-18,1610612743,2017-18,2,1.0,84.06861693452704,1.5
DEN 2017-18,1610612743,2017-18,2,1.5,83.60062640886386,1.5
DEN 2017-18,1610612743,2017-18,2,2.5,83.20762334520619,1.5
DEN 2017-18,1610612743,2017-18,2,4.0,82.98170145717151,1.5
DEN 2017-18,1610612743,2017-18,3,0.5,84.67999641009195,1.5
DEN 2017-18,1610612743,2017-18,3,1.0,82.4750320757869,1.5
DEN 2017-18,1610612743,2017-18,3,1.5,81.46781159750135,1.5
DEN 2017-18,1610612743,2017-18,3,2.5,80.5793128936184,1.5
DEN 2017-18,1610612743,2017-18,3,4.0,80.05505984685061,1.5
DEN 2017-18,1610612743,2017-18,4,0.5,84.66620263069667,1.5
DEN 2017-18,1610612743,2017-18,4,1.0,82.43626135451849,1.5
DEN 2017-18,1610612743,2017-18,4,1.5,81.43470837175174,1.5
DEN 2017-18,1610612743,2017-18,4,2.5,80.57121202224202,1.5
DEN 2017-18,1610612743,2017-18,4,4.0,80.07338454522468,1.5
DET 2017-18,1610612765,2017-18,1,0.5,71.17640473927653,-0.1
DET 2017-18,1610612765,2017-18,1,1.0,71.17640473927653,-0.1
DET 2017-18,1610612765,2017-18,1,1.5,71.17640473927653,-0.1
DET 2017-18,1610612765,2017-18,1,2.5,71.17640473927653,-0.1
DET 2017-18,1610612765,2017-18,1,4.0,71.17640473927653,-0.1
DET 2017-18,1610612765,2017-18,2,0.5,71.91802173021685,-0.1
DET 2017-18,1610612765,2017-18,2,1.0,72.41243305751038,-0.1
DET 2017-18,1610612765,2017-18,2,1.5,72.60953585433148,-0.1
DET 2017-18,1610612765,2017-18,2,2.5,72.77505630561933,-0.1
DET 2017-18,1610612765,2017-18,2,4.0,72.87020745409959,-0.1
DET 2017-18,1610612765,2017-18,3,0.5,71.65973166140189,-0.1
DET 2017-18,1610612765,2017-18,3,1.0,71.58215346581578,-0.1
DET 2017-18,1610612765,2017-18,3,1.5,71.4412765581013,-0.1
DET 2017-18,1610612765,2017-18,3,2.5,71.2736965264343,-0.1
DET 2017-18,1610612765,2017-18,3,4.0,71.15764549750057,-0.1
DET 2017-18,1610612765,2017-18,4,0.5,71.6207991474361,-0.1
DET 2017-18,1610612765,2017-18,4,1.0,71.39405181970322,-0.1
DET 2017-18,1610612765,2017-18,4,1.5,71.16076071389034,-0.1
DET 2017-18,1610612765,2017-18,4,2.5,70.91164518334419,-0.1
DET 2017-18,1610612765,2017-18,4,4.0,70.7516098237164,-0.1
GSW 2017-18,1610612744,2017-18,1,0.5,118.63762179479328,6.0
GSW 2017-18,1610612744,2017-18,1,1.0,118.63762179479328,6.0
GSW 2017-18,1610612744,2017-18,1,1.5,118.63762179479328,6.0
GSW 2017-18,1610612744,2017-18,1,2.5,118.63762179479328,6.0
GSW 2017-18,1610612744,2017-18,1,4.0,118.63762179479328,6.0
GSW 2017-18,1610612744,2017-18,2,0.5,118.9709081299738,6.0
GSW 2017-18,1610612744,2017-18,2,1.0,119.19309902009415,6.0
GSW 2017-18,1610612744,2017-18,2,1.5,119.28167798957413,6.0
GSW 2017-18,1610612744,2017-18,2,2.5,119.35606369713084,6.0
GSW 2017-18,1610612744,2017-18,2,4.0,119.39882509277388,6.0
GSW 2017-18,1610612744,2017-18,3,0.5,118.84547728234607,6.0
GSW 2017-18,1610612744,2017-18,3,1.0,118.78506492147945,6.0
GSW 2017-18,1610612744,2017-18,3,1.5,118.70508165917043,6.0
GSW 2017-18,1610612744,2017-18,3,2.5,118.61252908457456,6.0
GSW 2017-18,1610612744,2017-18,3,4.0,118.54908673660375,6.0
GSW 2017-18,1610612744,2017-18,4,0.5,118.72870467381794,6.0
GSW 2017-18,1610612744,2017-18,4,1.0,118.12738096387793,6.0
GSW 2017-18,1610612744,2017-18,4,1.5,117.63063180220962,6.0
GSW 2017-18,1610612744,2017-18,4,2.5,117.08803792928681,6.0
GSW 2017-18,1610612744,2017-18,4,4.0,116.72715822514739,6.0
HOU 2017-18,1610612745,2017-18,1,0.5,91.68966265670063,8.5
HOU 2017-18,1610612745,2017-18,1,1.0,91.68966265670063,8.5
HOU 2017-18,1610612745,2017-18,1,1.5,91.68966265670063,8.5
HOU 2017-18,1610612745,2017-18,1,2.5,91.68966265670063,8.5
HOU 2017-18,1610612745,2017-18,1,4.0,91.68966265670063,8.5
HOU 2017-18,1610612745,2017-18,2,0.5,90.18790466274815,8.5
HOU 2017-18,1610612745,2017-18,2,1.0,89.18673266677982,8.5
HOU 2017-18,1610612745,2017-18,2,1.5,88.78760386529268,8.5
HOU 2017-18,1610612745,2017-18,2,2.5,88.45242861456259,8.5
HOU 2017-18,1610612745,2017-18,2,4.0,88.25974964467704,8.5
HOU 2017-18,1610612745,2017-18,3,0.5,89.85662637556995,8.5
HOU 2017-18,1610612745,2017-18,3,1.0,88.33592237609778,8.5
HOU 2017-18,1610612745,2017-18,3,1.5,87.69963075177948,8.5
HOU 2017-18,1610612745,2017-18,3,2.5,87.16657027791638,8.5
HOU 2017-18,1610612745,2017-18,3,4.0,86.86421760362391,8.5
HOU 2017-18,1610612745,2017-18,4,0.5,89.85093152940166,8.5
HOU 2017-18,1610612745,2017-18,4,1.0,88.35645251123317,8.5
HOU 2017-18,1610612745,2017-18,4,1.5,87.76614755552336,8.5
HOU 2017-18,1610612745,2017-18,4,2.5,87.29862826821714,8.5
HOU 2017-18,1610612745,2017-18,4,4.0,87.04690555330143,8.5
IND 2017-18,1610612754,2017-18,1,0.5,69.70300395013784,1.4
IND 2017-18,1610612754,2017-18,1,1.0,69.70300395013784,1.4
IND 2017-18,1610612754,2017-18,1,1.5,69.70300395013784,1.4
IND 2017-18,1610612754,2017-18,1,2.5,69.70300395013784,1.4
IND 2017-18,1610612754,2017-18,1,4.0,69.70300395013784,1.4
IND 2017-18,1610612754,2017-18,2,0.5,69.43618535467849,1.4
IND 2017-18,1610612754,2017-18,2,1.0,69.25830629103889,1.4
IND 2017-18,1610612754,2017-18,2,1.5,69.18739274395006,1.4
IND 2017-18,1610612754,2017-18,2,2.5,69.12784187757033,1.4
IND 2017-18,1610612754,2017-18,2,4.0,69.09360844426988,1.4
IND 2017-18,1610612754,2017-18,3,0.5,69.31395409208567,1.4
IND 2017-18,1610612754,2017-18,3,1.0,68.88241435344543,1.4
IND 2017-18,1610612754,2017-18,3,1.5,68.66716840251141,1.4
IND 2017-18,1610612754,2017-18,3,2.5,68.46821967248616,1.4
IND 2017-18,1610612754,2017-18,3,4.0,68.34685705564407,1.4
IND 2017-18,1610612754,2017-18,4,0.5,69.3351259195961,1.4
IND 2017-18,1610612754,2017-18,4,1.0,68.97756738532998,1.4
IND 2017-18,1610612754,2017-18,4,1.5,68.81015599990832,1.4
IND 2017-18,1610612754,2017-18,4,2.5,68.65881116881692,1.4
IND 2017-18,1610612754,2017-18,4,4.0,68.56759143296138,1.4
LAC 2017-18,1610612746,2017-18,1,0.5,74.19669110122862,0.0
LAC 2017-18,1610612746,2017-18,1,1.0,74.19669110122862,0.0
LAC 2017-18,1610612746,2017-18,1,1.5,74.19669110122862,0.0
LAC 2017-18,1610612746,2017-18,1,2.5,74.19669110122862,0.0
LAC 2017-18,1610612746,2017-18,1,4.0,74.19669110122862,0.0
LAC 2017-18,1610612746,2017-18,2,0.5,73.11132899628412,0.0
LAC 2017-18,1610612746,2017-18,2,1.0,72.38775425965443,0.0
LAC 2017-18,1610612746,2017-18,2,1.5,72.09929281788385,0.0
LAC 2017-18,1610612746,2017-18,2,2.5,71.85705237892986,0.0
LAC 2017-18,1610612746,2017-18,2,4.0,71.7177979496705,0.0
LAC 2017-18,1610612746,2017-18,3,0.5,72.73645290802328,0.0
LAC 2017-18,1610612746,2017-18,3,1.0,71.36649381439047,0.0
LAC 2017-18,1610612746,2017-18,3,1.5,70.7560315962763,0.0
LAC 2017-18,1610612746,2017-18,3,2.5,70.2272177469266,0.0
LAC 2017-18,1610612746,2017-18,3,4.0,69.91982114181637,0.0
LAC 2017-18,1610612746,2017-18,4,0.5,72.62725158513867,0.0
LAC 2017-18,1610612746,2017-18,4,1.0,70.83901692428645,0.0
LAC 2017-18,1610612746,2017-18,4,1.5,69.95428610515737,0.0
LAC 2017-18,1610612746,2017-18,4,2.5,69.16196591274742,0.0
LAC 2017-18,1610612746,2017-18,4,4.0,68.69650619543958,0.0
LAL 2017-18,1610612747,2017-18,1,0.5,41.67228029113063,-1.5
LAL 2017-18,1610612747,2017-18,1,1.0,41.67228029113063,-1.5
LAL 2017-18,1610612747,2017-18,1,1.5,41.67228029113063,-1.5
LAL 2017-18,1610612747,2017-18,1,2.5,41.67228029113063,-1.5
LAL 2017-18,1610612747,2017-18,1,4.0,41.67228029113063,-1.5
LAL 2017-18,1610612747,2017-18,2,0.5,40.54738730595865,-1.5
LAL 2017-18,1610612747,2017-18,2,1.0,39.79745864917733,-1.5
LAL 2017-18,1610612747,2017-18,2,1.5,39.49849091217778,-1.5
LAL 2017-18,1610612747,2017-18,2,2.5,39.247427631763856,-1.5
LAL 2017-18,1610612747,2017-18,2,4.0,39.10310130056587,-1.5
LAL 2017-18,1610612747,2017-18,3,0.5,39.74179178639359,-1.5
LAL 2017-18,1610612747,2017-18,3,1.0,37.48780475573664,-1.5
LAL 2017-18,1610612747,2017-18,3,1.5,36.39141160430828,-1.5
LAL 2017-18,1610612747,2017-18,3,2.5,35.40131831836752,-1.5
LAL 2017-18,1610612747,2017-18,3,4.0,34.80906480279516,-1.5
LAL 2017-18,1610612747,2017-18,4,0.5,39.677765344446435,-1.5
LAL 2017-18,1610612747,2017-18,4,1.0,37.18897082721719,-1.5
LAL 2017-18,1610612747,2017-18,4,1.5,35.945542496155426,-1.5
LAL 2017-18,1610612747,2017-18,4,2.5,34.81973134887289,-1.5
LAL 2017-18,1610612747,2017-18,4,4.0,34.149142260704004,-1.5
MEM 2017-18,1610612763,2017-18,1,0.5,66.00051425567341,-6.2
MEM 2017-18,1610612763,2017-18,1,1.0,66.00051425567341,-6.2
MEM 2017-18,1610612763,2017-18,1,1.5,66.00051425567341,-6.2
MEM 2017-18,1610612763,2017-18,1,2.5,66.00051425567341,-6.2
MEM 2017-18,1610612763,2017-18,1,4.0,66.00051425567341,-6.2
MEM 2017-18,1610612763,2017-18,2,0.5,65.08715017657258,-6.2
MEM 2017-18,1610612763,2017-18,2,1.0,64.47824079050538,-6.2
MEM 2017-18,1610612763,2017-18,2,1.5,64.23549201761327,-6.2
MEM 2017-18,1610612763,2017-18,2,2.5,64.03163957570635,-6.2
MEM 2017-18,1610612763,2017-18,2,4.0,63.91445288477458,-6.2
MEM 2017-18,1610612763,2017-18,3,0.5,64.8355712473299,-6.2
MEM 2017-18,1610612763,2017-18,3,1.0,63.86462812569531,-6.2
MEM 2017-18,1610612763,2017-18,3,1.5,63.47158413518462,-6.2
MEM 2017-18,1610612763,2017-18,3,2.5,63.15227845533328,-6.2
MEM 2017-18,1610612763,2017-18,3,4.0,62.97628238536469,-6.2
MEM 2017-18,1610612763,2017-18,4,0.5,64.78145750461697,-6.2
MEM 2017-18,1610612763,2017-18,4,1.0,63.62506276608963,-6.2
MEM 2017-18,1610612763,2017-18,4,1.5,63.12054296495499,-6.2
MEM 2017-18,1610612763,2017-18,4,2.5,62.699882260138885,-6.2
MEM 2017-18,1610612763,2017-18,4,4.0,62.46554445440435,-6.2
MIA 2017-18,1610612748,2017-18,1,0.5,84.69872746890766,0.5
MIA 2017-18,1610612748,2017-18,1,1.0,84.69872746890766,0.5
MIA 2017-18,1610612748,2017-18,1,1.5,84.69872746890766,0.5
MIA 2017-18,1610612748,2017-18,1,2.5,84.69872746890766,0.5
MIA 2017-18,1610612748,2017-18,1,4.0,84.69872746890766,0.5
MIA 2017-18,1610612748,2017-18,2,0.5,82.22007999667711,0.5
MIA 2017-18,1610612748,2017-18,2,1.0,80.56764834852342,0.5
MIA 2017-18,1610612748,2017-18,2,1.5,79.90888735049022,0.5
MIA 2017-18,1610612748,2017-18,2,2.5,79.35568151351657,0.5
MIA 2017-18,1610612748,2017-18,2,4.0,79.03766539934767,0.5
MIA 2017-18,1610612748,2017-18,3,0.5,81.91997801040499,0.5
MIA 2017-18,1610612748,2017-18,3,1.0,79.89170888353723,0.5
MIA 2017-18,1610612748,2017-18,3,1.5,79.10503837768982,0.5
MIA 2017-18,1610612748,2017-18,3,2.5,78.47412564558718,0.5
MIA 2017-18,1610612748,2017-18,3,4.0,78.12814266202679,0.5
MIA 2017-18,1610612748,2017-18,4,0.5,81.8811366720235,0.5
MIA 2017-18,1610612748,2017-18,4,1.0,79.77149650650111,0.5
MIA 2017-18,1610612748,2017-18,4,1.5,78.96803982282057,0.5
MIA 2017-18,1610612748,2017-18,4,2.5,78.34583867086701,0.5
MIA 2017-18,1610612748,2017-18,4,4.0,78.0174767842662,0.5
MIL 2017-18,1610612749,2017-18,1,0.5,90.03499192706265,-0.3
MIL 2017-18,1610612749,2017-18,1,1.0,90.03499192706265,-0.3
MIL 2017-18,1610612749,2017-18,1,1.5,90.03499192706265,-0.3
MIL 2017-18,1610612749,2017-18,1,2.5,90.03499192706265,-0.3
MIL 2017-18,1610612749,2017-18,1,4.0,90.03499192706265,-0.3
MIL 2017-18,1610612749,2017-18,2,0.5,88.41906971102527,-0.3
MIL 2017-18,1610612749,2017-18,2,1.0,87.34178823366703,-0.3
MIL 2017-18,1610612749,2017-18,2,1.5,86.91231750670526,-0.3
MIL 2017-18,1610612749,2017-18,2,2.5,86.55166210410265,-0.3
MIL 2017-18,1610612749,2017-18,2,4.0,86.34433560459001,-0.3
MIL 2017-18,1610612749,2017-18,3,0.5,87.88493318449657,-0.3
MIL 2017-18,1610612749,2017-18,3,1.0,85.89327600798927,-0.3
MIL 2017-18,1610612749,2017-18,3,1.5,85.01107361361976,-0.3
MIL 2017-18,1610612749,2017-18,3,2.5,84.24918497218782,-0.3
MIL 2017-18,1610612749,2017-18,3,4.0,83.80726492392638,-0.3
MIL 2017-18,1610612749,2017-18,4,0.5,87.70492546079761,-0.3
MIL 2017-18,1610612749,2017-18,4,1.0,84.97264378908743,-0.3
MIL 2017-18,1610612749,2017-18,4,1.5,83.5688233354721,-0.3
MIL 2017-18,1610612749,2017-18,4,2.5,82.2758988344778,-0.3
MIL 2017-18,1610612749,2017-18,4,4.0,81.49854272173009,-0.3
MIN 2017-18,1610612750,2017-18,1,0.5,94.62302832027726,2.2
MIN 2017-18,1610612750,2017-18,1,1.0,94.62302832027726,2.2
MIN 2017-18,1610612750,2017-18,1,1.5,94.62302832027726,2.2
MIN 2017-18,1610612750,2017-18,1,2.5,94.62302832027726,2.2
MIN 2017-18,1610612750,2017-18,1,4.0,94.62302832027726,2.2
MIN 2017-18,1610612750,2017-18,2,0.5,93.04435027939627,2.2
MIN 2017-18,1610612750,2017-18,2,1.0,91.99189825214226,2.2
MIN 2017-18,1610612750,2017-18,2,1.5,91.5723260727843,2.2
MIN 2017-18,1610612750,2017-18,2,2.5,91.2199831451587,2.2
MIN 2017-18,1610612750,2017-18,2,4.0,91.01743515811765,2.2
MIN 2017-18,1610612750,2017-18,3,0.5,92.84942285798834,2.2
MIN 2017-18,1610612750,2017-18,3,1.0,91.48452181126314,2.2
MIN 2017-18,1610612750,2017-18,3,1.5,90.91920972475314,2.2
MIN 2017-18,1610612750,2017-18,3,2.5,90.44319696556347,2.2
MIN 2017-18,1610612750,2017-18,3,4.0,90.17103221253072,2.2
MIN 2017-18,1610612750,2017-18,4,0.5,92.74102904709022,2.2
MIN 2017-18,1610612750,2017-18,4,1.0,90.90602931143819,2.2
MIN 2017-18,1610612750,2017-18,4,1.5,89.98823035117758,2.2
MIN 2017-18,1610612750,2017-18,4,2.5,89.1339642525861,2.2
MIN 2017-18,1610612750,2017-18,4,4.0,88.61166890805004,2.2
NOP 2017-18,1610612740,2017-18,1,0.5,85.43939565473144,1.3
NOP 2017-18,1610612740,2017-18,1,1.0,85.43939565473144,1.3
NOP 2017-18,1610612740,2017-18,1,1.5,85.43939565473144,1.3
NOP 2017-18,1610612740,2017-18,1,2.5,85.43939565473144,1.3
NOP 2017-18,1610612740,2017-18,1,4.0,85.43939565473144,1.3
NOP 2017-18,1610612740,2017-18,2,0.5,86.34832923964568,1.3
NOP 2017-18,1610612740,2017-18,2,1.0,86.95428496292186,1.3
NOP 2017-18,1610612740,2017-18,2,1.5,87.19585622396332,1.3
NOP 2017-18,1610612740,2017-18,2,2.5,87.39871983011524,1.3
NOP 2017-18,1610612740,2017-18,2,4.0,87.51533807855535,1.3
NOP 2017-18,1610612740,2017-18,3,0.5,86.25695866756959,1.3
NOP 2017-18,1610612740,2017-18,3,1.0,86.59360814336839,1.3
NOP 2017-18,1610612740,2017-18,3,1.5,86.65421195214836,1.3
NOP 2017-18,1610612740,2017-18,3,2.5,86.66750621739213,1.3
NOP 2017-18,1610612740,2017-18,3,4.0,86.65898764689966,1.3
NOP 2017-18,1610612740,2017-18,4,0.5,86.15630607991471,1.3
NOP 2017-18,1610612740,2017-18,4,1.0,86.080806803687,1.3
NOP 2017-18,1610612740,2017-18,4,1.5,85.85605994680614,1.3
NOP 2017-18,1610612740,2017-18,4,2.5,85.5845095057379,1.3
NOP 2017-18,1610612740,2017-18,4,4.0,85.3996344556451,1.3
NYK 2017-18,1610612752,2017-18,1,0.5,65.60711306364908,-3.6
NYK 2017-18,1610612752,2017-18,1,1.0,65.60711306364908,-3.6
NYK 2017-18,1610612752,2017-18,1,1.5,65.60711306364908,-3.6
NYK 2017-18,1610612752,2017-18,1,2.5,65.60711306364908,-3.6
NYK 2017-18,1610612752,2017-18,1,4.0,65.60711306364908,-3.6
NYK 2017-18,1610612752,2017-18,2,0.5,65.9395468795466,-3.6
NYK 2017-18,1610612752,2017-18,2,1.0,66.16116942347824,-3.6
NYK 2017-18,1610612752,2017-18,2,1.5,66.24952181517335,-3.6
NYK 2017-18,1610612752,2017-18,2,2.5,66.32371725015241,-3.6
NYK 2017-18,1610612752,2017-18,2,4.0,66.36636926563042,-3.6
NYK 2017-18,1610612752,2017-18,3,0.5,65.54749172111241,-3.6
NYK 2017-18,1610612752,2017-18,3,1.0,64.93063568741081,-3.6
NYK 2017-18,1610612752,2017-18,3,1.5,64.53324208342079,-3.6
NYK 2017-18,1610612752,2017-18,3,2.5,64.13368398972588,-3.6
NYK 2017-18,1610612752,2017-18,3,4.0,63.87814678081938,-3.6
NYK 2017-18,1610612752,2017-18,4,0.5,65.42618131472689,-3.6
NYK 2017-18,1610612752,2017-18,4,1.0,64.2737367680447,-3.6
NYK 2017-18,1610612752,2017-18,4,1.5,63.487979604951526,-3.6
NYK 2017-18,1610612752,2017-18,4,2.5,62.69091760548838,-3.6
NYK 2017-18,1610612752,2017-18,4,4.0,62.185089115767894,-3.6
OKC 2017-18,1610612760,2017-18,1,0.5,95.43579879277138,3.4
OKC 2017-18,1610612760,2017-18,1,1.0,95.43579879277138,3.4
OKC 2017-18,1610612760,2017-18,1,1.5,95.43579879277138,3.4
OKC 2017-18,1610612760,2017-18,1,2.5,95.43579879277138,3.4
OKC 2017-18,1610612760,2017-18,1,4.0,95.43579879277138,3.4
OKC 2017-18,1610612760,2017-18,2,0.5,94.88110469955193,3.4
OKC 2017-18,1610612760,2017-18,2,1.0,94.51130863740566,3.4
OKC 2017-18,1610612760,2017-18,2,1.5,94.36388515805,3.4
OKC 2017-18,1610612760,2017-18,2,2.5,94.24008376493472,3.4
OKC 2017-18,1610612760,2017-18,2,4.0,94.16891524982545,3.4
OKC 2017-18,1610612760,2017-18,3,0.5,94.47225077687818,3.4
OKC 2017-18,1610612760,2017-18,3,1.0,93.3375748782624,3.4
OKC 2017-18,1610612760,2017-18,3,1.5,92.784028355683,3.4
OKC 2017-18,1610612760,2017-18,3,2.5,92.28350253083316,3.4
OKC 2017-18,1610612760,2017-18,3,4.0,91.98384066892564,3.4
OKC 2017-18,1610612760,2017-18,4,0.5,94.39188039204629,3.4
OKC 2017-18,1610612760,2017-18,4,1.0,92.96116922267207,3.4
OKC 2017-18,1610612760,2017-18,4,1.5,92.22435516855333,3.4
OKC 2017-18,1610612760,2017-18,4,2.5,91.5580565294763,3.4
OKC 2017-18,1610612760,2017-18,4,4.0,91.16516692962823,3.4
ORL 2017-18,1610612753,2017-18,1,0.5,55.4490184089838,-4.8
ORL 2017-18,1610612753,2017-18,1,1.0,55.4490184089838,-4.8
ORL 2017-18,1610612753,2017-18,1,1.5,55.4490184089838,-4.8
ORL 2017-18,1610612753,2017-18,1,2.5,55.4490184089838,-4.8
ORL 2017-18,1610612753,2017-18,1,4.0,55.4490184089838,-4.8
ORL 2017-18,1610612753,2017-18,2,0.5,56.166993049652426,-4.8
ORL 2017-18,1610612753,2017-18,2,1.0,56.64564281009816,-4.8
ORL 2017-18,1610612753,2017-18,2,1.5,56.83646207590676,-4.8
ORL 2017-18,1610612753,2017-18,2,2.5,56.99670582434895,-4.8
ORL 2017-18,1610612753,2017-18,2,4.0,57.08882360545954,-4.8
ORL 2017-18,1610612753,2017-18,3,0.5,55.892885827025175,-4.8
ORL 2017-18,1610612753,2017-18,3,1.0,55.78199248019712,-4.8
ORL 2017-18,1610612753,2017-18,3,1.5,55.63015856308221,-4.8
ORL 2017-18,1610612753,2017-18,3,2.5,55.455622159656144,-4.8
